time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
1511424,1606,738,941,0.0001745312,0.19932751031592488,-4.354352623224258,-0.011319162062136456,2948,0.006511639,0.03633107990026474,0.15,0.9668059349060059,0.0992431640625,769.59,33.90126955
1513472,1608,739,941,0.0001744288,0.16552150389179587,-4.473737806081772,-0.008394643547944725,2952,0.006320698,0.01744399219751358,0.15,0.9622055292129517,0.0928955078125,772.67,33.98176042000001
1515520,1609,740,941,0.00017432639999999998,0.21730100642889738,-4.3992656618356705,-0.008994683914352208,2956,0.007292699,0.021258972585201263,0.15,0.954965353012085,0.0931396484375,775.44,34.05120919000001
1517568,1611,741,941,0.000174224,0.10067318542860448,-4.451078578829765,-0.006747792358510196,2960,0.0045576445,-0.020171504467725754,0.15,0.9789193868637085,0.0692138671875,774.63,34.053544470000006
1519616,1613,742,941,0.0001741216,0.18510130187496543,-4.489591404795647,-0.008117456949548796,2964,0.006287114,0.02035565674304962,0.15,0.961383581161499,0.0927734375,774.21,34.02182195
1521664,1615,743,941,0.0001740192,0.1334822247736156,-4.424911350011826,-0.008198281429940835,2968,0.007249146,-0.01828785240650177,0.15,0.9745643734931946,0.1058349609375,774.52,33.986443099999995
1523712,1617,744,941,0.00017391679999999998,0.12817419017665088,-4.340535879135132,-0.007158080697990954,2972,0.007709108,0.0017504692077636719,0.15,0.9798722863197327,0.12451171875,778.13,34.36775189
1525760,1619,745,941,0.00017381439999999997,0.1320654721930623,-4.368444576859474,-0.008109641436021775,2976,0.0054762457,-0.005569089204072952,0.15,0.9708966016769409,0.108154296875,779.15,34.327868699999996
1527808,1621,746,941,0.00017371200000000002,0.14002924878150225,-4.404784440994263,-0.008219589304644614,2980,0.006230659,0.0045013464987277985,0.15,0.9675686359405518,0.07275390625,779.69,34.38750131
1529856,1623,747,942,0.0001736096,0.10704853781498969,-4.439312219619751,-0.006971958951908164,2984,0.0074496428,-0.016094177961349487,0.15,0.9726852178573608,0.09765625,779.69,34.38750131
1531904,1626,748,942,0.0001735072,0.08556814561598003,-4.539238929748535,-0.00790783265256323,2988,0.006448053,-0.020461659878492355,0.15,0.9602622985839844,0.1021728515625,781.07,34.337605059999994
1533952,1627,749,942,0.0001734048,0.14110951917245984,-4.470705345273018,-0.010033236947492696,2992,0.0068534566,0.0038012415170669556,0.15,0.9715599417686462,0.111328125,778.71,34.23832018
1536000,1629,750,942,0.0001733024,0.16437152563594282,-4.437744572758675,-0.010167895146878436,2996,0.005927045,0.01905883103609085,0.15,0.9675012826919556,0.0860595703125,785.27,34.3761947
1538048,1631,751,942,0.00017320000000000004,0.12708097975701094,-4.3417282700538635,-0.005683401090209372,3000,0.0057636825,0.006783243268728256,0.15,0.9810444712638855,0.0992431640625,786.27,34.408936059999995
1540096,1633,752,942,0.00017309760000000003,0.11608522431924939,-4.3378081023693085,-0.008553322142688558,3004,0.0073132883,-0.010857492685317993,0.15,0.9766224026679993,0.109619140625,786.49,34.37617636
1542144,1635,753,942,0.00017299520000000002,0.10609272751025856,-4.4247996509075165,-0.008539539616322145,3008,0.006775177,-0.004778556525707245,0.15,0.9760494232177734,0.1134033203125,783.3,34.288946890000005
1544192,1637,754,942,0.0001728928,0.10067103942856193,-4.459094539284706,-0.009808302886085585,3012,0.005884766,-0.0382472462952137,0.15,0.9720106720924377,0.1187744140625,785.47,34.19211631
1546240,1639,755,942,0.0001727904,0.17940973513759673,-4.464609861373901,-0.01012748313951306,3016,0.007243398,0.034954264760017395,0.15,0.9635711908340454,0.1046142578125,785.51,34.183692459999996
1548288,1641,756,943,0.00017268800000000002,0.13706916407682002,-4.424291417002678,-0.009618255149689503,3020,0.005901643,0.004739746451377869,0.15,0.9742503762245178,0.0980224609375,786.57,34.17930789
1550336,1643,757,943,0.00017258560000000002,0.17193251382559538,-4.404731795191765,-0.008432746428297833,3024,0.0060455343,0.0024254396557807922,0.15,0.9731229543685913,0.0947265625,787.54,34.07583526
1552384,1645,758,943,0.0001724832,0.09298351174220443,-4.454485312104225,-0.009437666711164638,3028,0.0053585623,-0.013007789850234985,0.15,0.9803217649459839,0.1236572265625,788.79,34.15062048
1554432,1647,759,943,0.0001723808,0.10530058364383876,-4.407209411263466,-0.00671503804915119,3032,0.007281404,-0.013517409563064575,0.15,0.9799319505691528,0.1019287109375,790.77,34.25783396
1556480,1649,760,943,0.0001722784,0.11502725398167968,-4.3930104821920395,-0.009840882732532918,3036,0.007027221,-0.012082509696483612,0.15,0.981657087802887,0.1328125,788.38,34.217956580000006
1558528,1651,761,943,0.00017217599999999999,0.1253362437710166,-4.3858058750629425,-0.007407915167277679,3040,0.0072019836,-0.008967220783233643,0.15,0.9773854613304138,0.1058349609375,789.15,34.24803977
1560576,1653,762,943,0.0001720736,0.09866154566407204,-4.41620172560215,-0.0088643148628762,3044,0.007535775,-0.009464871138334274,0.15,0.9733507633209229,0.1129150390625,793.77,34.55459184
1562624,1655,763,943,0.0001719712,0.12417784216813743,-4.5297296941280365,-0.009971229068469256,3048,0.009078365,0.00045944005250930786,0.15,0.9674394726753235,0.1226806640625,792.96,34.54429407
1564672,1657,764,943,0.0001718688,0.1547726292628795,-4.306002512574196,-0.006585206792806275,3052,0.0077446355,0.02610735595226288,0.15,0.9705172181129456,0.138671875,791.24,34.553546589999996
1566720,1660,765,943,0.00017176639999999998,0.12117345817387104,-4.444766029715538,-0.009959329385310411,3056,0.0062009874,-0.02182326465845108,0.15,0.9682890176773071,0.0914306640625,795.43,34.56059773
1568768,1662,766,943,0.00017166399999999997,0.07998734258580953,-4.387238636612892,-0.009091982938116416,3060,0.008907244,-0.025486066937446594,0.15,0.9859439730644226,0.126708984375,795.43,34.56059773
1570816,1667,767,942,0.0001715616,0.13458415400236845,-4.4392793625593185,-0.010989101865561679,3064,0.005729107,0.007592368870973587,0.15,0.9708743095397949,0.1146240234375,794.51,34.51767527
1572864,1669,768,942,0.0001714592,0.13414458697661757,-4.408342182636261,-0.00659593210730236,3068,0.0054009967,0.024392519146203995,0.15,0.9697144627571106,0.096435546875,790.19,34.48109349
1574912,1671,769,942,0.0001713568,0.09413154353387654,-4.4296480268239975,-0.008286317490274087,3072,0.0066095125,-0.023215550929307938,0.15,0.9791005253791809,0.107177734375,790.19,34.48109349
1576960,1673,770,942,0.0001712544,0.08563146577216685,-4.500276684761047,-0.0077028252999298275,3076,0.005052069,-0.016358833760023117,0.15,0.9681805372238159,0.0841064453125,794.33,34.482197799999994
1579008,1675,771,942,0.000171152,0.08377260784618556,-4.506597205996513,-0.009494756945059635,3080,0.0065406356,-0.03154093027114868,0.15,0.9701865911483765,0.1241455078125,792.75,34.424305239999995
1581056,1677,772,942,0.0001710496,0.0858918356243521,-4.398844003677368,-0.009529516421025619,3084,0.00578518,-0.02654874697327614,0.15,0.9856840968132019,0.093505859375,792.01,34.41411008999999
1583104,1679,773,942,0.0001709472,0.16441769897937775,-4.338052973151207,-0.009308249413152225,3088,0.0054497737,0.006871923804283142,0.15,0.9680256843566895,0.072998046875,793.5,34.33805428999999
1585152,1682,774,942,0.00017084480000000002,0.10920207598246634,-4.3544177412986755,-0.007943948425236158,3092,0.0063008666,-0.013917803764343262,0.15,0.9805848002433777,0.067626953125,796.84,34.21172506
1587200,1684,775,942,0.00017074240000000001,0.09427476674318314,-4.4100755006074905,-0.008822912684991024,3096,0.004801344,-0.024928301572799683,0.15,0.9807266592979431,0.0870361328125,797.94,34.17141328
1589248,1687,776,942,0.00017064,0.1062749377451837,-4.450203776359558,-0.0080381329607917,3100,0.006606327,-0.011464986950159073,0.15,0.9735236763954163,0.090087890625,797.58,34.04668422
1591296,1689,777,941,0.00017053760000000003,0.08924513217061758,-4.500544518232346,-0.005513644282473251,3104,0.0065709674,-0.021105308085680008,0.15,0.9728744626045227,0.120849609375,801.06,34.083544620000005
1593344,1692,778,941,0.00017043520000000002,0.08733710367232561,-4.490112453699112,-0.008522768257535063,3108,0.005501895,-0.02125319465994835,0.15,0.9806793332099915,0.0838623046875,797.76,34.01699075
1595392,1694,779,941,0.0001703328,0.09961270750500262,-4.407530143857002,-0.009185044269543141,3112,0.00552423,-0.015209272503852844,0.15,0.9863390326499939,0.10693359375,797.09,34.02413823
1597440,1696,780,941,0.0001702304,0.15574075910262764,-4.291173219680786,-0.00994405461824499,3116,0.006388874,0.018623240292072296,0.15,0.976868748664856,0.0858154296875,800.58,34.16723048
1599488,1699,781,941,0.000170128,0.11382100777700543,-4.456414431333542,-0.006484952493337914,3120,0.004324993,-0.005933836102485657,0.15,0.9721284508705139,0.0772705078125,802.17,34.26313878
1601536,1702,782,940,0.00017002560000000001,0.09836285840719938,-4.4469103962183,-0.009581999998772517,3124,0.005871828,-0.010485347360372543,0.15,0.9777482748031616,0.0853271484375,802.17,34.26313878
1603584,1704,783,940,0.0001699232,0.08401381713338196,-4.612269878387451,-0.009185432631056756,3128,0.0074258214,-0.0170532688498497,0.15,0.955637514591217,0.1087646484375,799.76,34.1781262
1605632,1707,784,940,0.0001698208,0.10734079033136368,-4.56645955145359,-0.0078006369585637,3132,0.007181302,-0.007138475775718689,0.15,0.9778689742088318,0.1116943359375,803.83,34.017801969999994
1607680,1710,785,940,0.0001697184,0.13264489453285933,-4.34382127225399,-0.008167703723302111,3136,0.006249412,-0.009929940104484558,0.15,0.9811728000640869,0.1082763671875,802.18,33.984239949999996
1609728,1712,786,939,0.00016961599999999998,0.12823887122794986,-4.288043826818466,-0.008532549341907725,3140,0.006413428,-0.010322049260139465,0.15,0.9802149534225464,0.0926513671875,801.38,34.124654459999995
1611776,1715,787,939,0.0001695136,0.0969421190675348,-4.347378373146057,-0.009076675138203427,3144,0.006534043,-0.011287398636341095,0.15,0.984830915927887,0.118896484375,801.38,34.124654459999995
1613824,1717,788,939,0.0001694112,0.11473148595541716,-4.459118157625198,-0.004832256585359573,3148,0.0054500513,-0.0021528825163841248,0.15,0.9672126173973083,0.1170654296875,803.43,34.12966276
1615872,1720,789,939,0.0001693088,0.09026848734356463,-4.504552394151688,-0.00704774959012866,3152,0.0062415623,-0.031413622200489044,0.15,0.9788436889648438,0.109130859375,802.83,34.12396202
1617920,1723,790,938,0.0001692064,0.0997712688986212,-4.448485091328621,-0.007131321530323476,3156,0.0073436806,-0.02488238364458084,0.15,0.9851465821266174,0.1072998046875,799.83,34.18449106
1619968,1725,791,938,0.000169104,0.101390584371984,-4.2685883194208145,-0.011272950418060645,3160,0.0066746385,-0.024665042757987976,0.15,0.9862197041511536,0.1173095703125,796.94,34.22618245
1622016,1728,792,938,0.00016900160000000002,0.13123676739633083,-4.385462790727615,-0.008320868975715712,3164,0.0050850483,-0.002477247267961502,0.15,0.9775549173355103,0.102294921875,796.74,34.20862837999999
1624064,1730,793,938,0.0001688992,0.17582595231942832,-4.330288782715797,-0.00820340431528166,3168,0.006373958,0.00862152874469757,0.15,0.9644213318824768,0.0968017578125,795.97,34.205249779999995
1626112,1733,794,938,0.0001687968,0.13351172138936818,-4.3468195497989655,-0.01081355003407225,3172,0.0060495897,0.003997527062892914,0.15,0.9723072648048401,0.095947265625,795.97,34.205249779999995
1628160,1735,795,937,0.0001686944,0.11627556546591222,-4.467462584376335,-0.007946232450194657,3176,0.00506135,0.006782706826925278,0.15,0.9588258862495422,0.1021728515625,794.31,34.201701709999995
1630208,1738,796,937,0.00016859200000000001,0.09814695594832301,-4.521003797650337,-0.006733110960340127,3180,0.0057701087,-0.005933444947004318,0.15,0.9733408689498901,0.092529296875,789.42,34.20326627
1632256,1741,797,937,0.0001684896,0.12135315430350602,-4.332540258765221,-0.00865393398271408,3184,0.005666455,-0.0018831081688404083,0.15,0.9780473113059998,0.0994873046875,787.37,34.158455849999996
1634304,1743,798,937,0.00016838720000000003,0.13558935024775565,-4.353291288018227,-0.008947647555032745,3188,0.0055871806,-0.000504959374666214,0.15,0.979638397693634,0.0986328125,793.01,34.272158839999996
1636352,1746,799,937,0.00016828480000000002,0.1301666647195816,-4.288221716880798,-0.00812498050800059,3192,0.0052696876,-0.0008533112704753876,0.15,0.979179859161377,0.0863037109375,794.77,34.343170799999996
1638400,1748,800,936,0.0001681824,0.11961850570514798,-4.398653045296669,-0.010558891968685202,3196,0.008248435,-0.005705699324607849,0.15,0.9723828434944153,0.118408203125,792.25,34.293095480000005
1640448,1751,801,936,0.00016808,0.09393019368872046,-4.397795587778091,-0.010068724659504369,3200,0.0067536863,-0.035482801496982574,0.15,0.9777466058731079,0.1201171875,789.84,34.05191584999999
1642496,1754,802,936,0.0001679776,0.17106846277602017,-4.257079973816872,-0.006399251491529867,3204,0.0084042065,0.03198310360312462,0.15,0.9718275666236877,0.11865234375,789.57,34.02822196
1644544,1756,803,936,0.00016787520000000002,0.1315390975214541,-4.293607860803604,-0.0070320291561074555,3208,0.006641519,-0.01142643392086029,0.15,0.9719821214675903,0.11376953125,786.58,33.96680587
1646592,1759,804,936,0.0001677728,0.27393569983541965,-4.317920476198196,-0.007216893311124295,3212,0.006089641,0.10210530459880829,0.15,0.9560650587081909,0.1026611328125,785.58,33.91471784
1648640,1761,805,935,0.0001676704,0.14596870890818536,-4.295479327440262,-0.007711363170528784,3216,0.006235116,0.01699249818921089,0.15,0.9677178859710693,0.099365234375,783.15,33.997758399999995
1650688,1764,806,935,0.000167568,0.10186531580984592,-4.300006151199341,-0.013478164910338819,3220,0.008697707,-0.030913230031728745,0.15,0.9771199822425842,0.1265869140625,786.15,34.136724290000004
1652736,1767,807,935,0.00016746559999999998,0.15546935936436057,-4.364543750882149,-0.005731073848437518,3224,0.010461793,0.02493494749069214,0.15,0.9698266983032227,0.1533203125,785.02,34.117798879999995
1654784,1769,808,934,0.0001673632,0.10876153502613306,-4.272142216563225,-0.008223978147725575,3228,0.006168318,-0.018038727343082428,0.15,0.9773079752922058,0.094970703125,782.68,34.100207759999996
1656832,1772,809,934,0.0001672608,0.10815930576063693,-4.450819715857506,-0.010677518206648529,3232,0.007490126,-0.016134589910507202,0.15,0.9641478061676025,0.118896484375,781.29,34.04802053
1658880,1775,810,934,0.0001671584,0.08768527209758759,-4.252186208963394,-0.009107423131354153,3236,0.005967741,-0.02014322206377983,0.15,0.9861729145050049,0.1068115234375,781.54,34.07730361
1660928,1777,811,934,0.00016705599999999998,0.10388807719573379,-4.294105619192123,-0.006783768025343306,3240,0.0053632646,-0.017153535038232803,0.15,0.9794731140136719,0.0826416015625,779.01,34.03351733
1662976,1780,812,934,0.00016695359999999997,0.11871292791329324,-4.250902011990547,-0.009210889460518956,3244,0.0060622348,-0.011604484170675278,0.15,0.9786149859428406,0.08203125,777.95,34.099890359999996
1665024,1782,813,933,0.00016685120000000002,0.15349645935930312,-4.333451643586159,-0.009595003139111213,3248,0.0071491944,0.018111728131771088,0.15,0.9591425657272339,0.1268310546875,777.82,34.16932305
1667072,1785,814,933,0.0001667488,0.1004288662225008,-4.423175141215324,-0.009888883185340092,3252,0.0064169844,-0.01254379004240036,0.15,0.9707887172698975,0.1060791015625,773.3,34.166356539999995
1669120,1788,815,933,0.0001666464,0.15418223454616964,-4.215290114283562,-0.009379715920658782,3256,0.006312683,0.00900120660662651,0.15,0.9755331873893738,0.1046142578125,770.93,34.14769195
1671168,1790,816,933,0.000166544,0.1368877359200269,-4.334383204579353,-0.008437398093519732,3260,0.0071909907,0.006589636206626892,0.15,0.976093590259552,0.113525390625,768.63,34.052187
1673216,1793,817,932,0.0001664416,0.16845861147157848,-4.180781036615372,-0.008828048157738522,3264,0.008539286,0.04428182169795036,0.15,0.9722993969917297,0.10205078125,764.48,33.88969337
1675264,1796,818,932,0.00016633920000000004,0.13163456600159407,-4.31214602291584,-0.0073210516857216135,3268,0.00704836,-0.00027198344469070435,0.15,0.9627581238746643,0.1312255859375,761.41,33.79499988
1677312,1798,819,932,0.00016623680000000003,0.17226675944402814,-4.415729999542236,-0.008760195778449997,3272,0.007458209,0.05206340551376343,0.15,0.939067006111145,0.12158203125,761.41,33.79499988
1679360,1801,820,932,0.00016613440000000002,0.10174014582298696,-4.4194507747888565,-0.006940700230188668,3276,0.0066203987,-0.0006170347332954407,0.15,0.9718552827835083,0.0975341796875,754.83,33.597881029999996
1681408,1803,821,932,0.000166032,0.18397265812382102,-4.255770519375801,-0.007815016622771509,3280,0.0064963214,0.046920690685510635,0.15,0.9779672622680664,0.1043701171875,752.34,33.57560293
1683456,1806,822,931,0.0001659296,0.10399811179377139,-4.202943593263626,-0.008801005431450903,3284,0.0064313393,-0.014752671122550964,0.15,0.9808328747749329,0.0958251953125,750.88,33.49638246
1685504,1809,823,931,0.00016582720000000002,0.12692318041808903,-4.253542333841324,-0.007723824164713733,3288,0.005695976,0.00025831907987594604,0.15,0.970789909362793,0.093017578125,750.88,33.49638246
1687552,1811,824,931,0.00016572480000000002,0.08836560440249741,-4.341377273201942,-0.008402580235269852,3292,0.008966323,-0.032811835408210754,0.15,0.9618281722068787,0.1202392578125,747.45,33.39809940999999
