time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/n_updates,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
2703360,1320,2843,950,-3.568068563938141,0.016692836,-0.023412277339957654,0.0001824672,0.12324071838520467,0.230224609375,0.9566999673843384,0.15,5276,-0.011377707123756409,54.48,766.96
2705408,1321,2845,950,-3.852192558348179,0.014798995,-0.02465033442422282,0.000182416,0.20870237238705158,0.22314453125,0.953551173210144,0.15,5280,-0.00524042546749115,54.34,764.66
2707456,1322,2847,950,-3.873426966369152,0.014449123,-0.027738259348552674,0.0001823648,0.0938803693279624,0.217529296875,0.9708578586578369,0.15,5284,-0.05106298625469208,54.29,763.96
2709504,1323,2849,950,-3.7117878273129463,0.01647358,-0.02537414271500893,0.00018231360000000002,0.14678369485773146,0.2437744140625,0.9469566345214844,0.15,5288,-0.03705286234617233,54.23,763.37
2711552,1324,2851,950,-3.8384305462241173,0.015595609,-0.027445850777439773,0.00018226239999999998,0.09806851902976632,0.201416015625,0.9572101831436157,0.15,5292,-0.04835369810461998,53.96,760.56
2713600,1325,2854,950,-3.79238773137331,0.014481208,-0.027142760896822438,0.0001822112,0.10398538538720459,0.2080078125,0.961526095867157,0.15,5296,-0.04725837707519531,53.61,756.44
2715648,1326,2856,950,-3.6066671311855316,0.015100054,-0.027402653271565214,0.00018216,0.173092030454427,0.1876220703125,0.9558811783790588,0.15,5300,-0.023748241364955902,53.46,755.78
2717696,1327,2858,950,-3.7760719135403633,0.016055044,-0.02773006586357951,0.00018210880000000003,0.11913281516171992,0.233642578125,0.9723421335220337,0.15,5304,-0.04817148298025131,53.43,755.22
2719744,1328,2860,950,-3.8215155377984047,0.015733464,-0.028535359539091587,0.0001820576,0.1153233281802386,0.2259521484375,0.9757462739944458,0.15,5308,-0.048162199556827545,53.34,753.47
2721792,1329,2863,950,-3.7484884783625603,0.018040797,-0.022724273905623704,0.00018200640000000002,0.1808964372612536,0.2581787109375,0.956480860710144,0.15,5312,-0.026975050568580627,53.0,750.2
2723840,1330,2865,950,-3.7245421707630157,0.016823292,-0.03018835571128875,0.0001819552,0.11803078302182257,0.24072265625,0.9615117311477661,0.15,5316,-0.05369105562567711,52.83,747.96
2725888,1331,2867,950,-3.66080554574728,0.017701173,-0.025466047984082252,0.000181904,0.21702083153650165,0.228759765625,0.9402279257774353,0.15,5320,-0.00889366865158081,52.81,747.46
2727936,1332,2869,950,-3.7930044755339622,0.015577309,-0.03054455213714391,0.00018185279999999998,0.09497765661217272,0.208984375,0.9744290113449097,0.15,5324,-0.05705878883600235,52.63,744.8
2729984,1333,2871,950,-3.6821842789649963,0.01234673,-0.02392700975178741,0.0001818016,0.11591186374425888,0.216796875,0.9510809779167175,0.15,5328,-0.049386173486709595,52.57,744.26
2732032,1334,2873,950,-3.598522327840328,0.01775962,-0.026292386697605252,0.0001817504,0.08505013340618461,0.212158203125,0.966093122959137,0.15,5332,-0.04354771226644516,52.85,748.39
2734080,1335,2875,950,-3.759778968989849,0.015001733,-0.02440460296929814,0.0001816992,0.1172468748409301,0.2291259765625,0.9743043780326843,0.15,5336,-0.025199569761753082,52.85,748.39
2736128,1336,2877,950,-3.6757241934537888,0.018521758,-0.028380046249367297,0.00018164800000000002,0.09949794737622142,0.2484130859375,0.9713220000267029,0.15,5340,-0.04595640301704407,52.87,747.73
2738176,1337,2880,950,-3.7018736451864243,0.013764398,-0.026974861248163506,0.00018159680000000002,0.12594096339307725,0.20654296875,0.9720409512519836,0.15,5344,-0.051323868334293365,53.26,753.36
2740224,1338,2882,950,-3.7708466053009033,0.016414395,-0.027189017564523965,0.0001815456,0.17657179851084948,0.199951171875,0.965768039226532,0.15,5348,0.005588315427303314,53.15,750.69
2742272,1339,2884,950,-3.6617533192038536,0.015677342,-0.02726622804766521,0.0001814944,0.10551908775232732,0.220703125,0.9637952446937561,0.15,5352,-0.0519867017865181,53.17,749.7
2744320,1340,2886,950,-3.6091583371162415,0.017068062,-0.026635368762072176,0.0001814432,0.11856069532223046,0.2135009765625,0.955507218837738,0.15,5356,-0.03586522489786148,53.4,752.22
2746368,1341,2888,950,-3.6652288511395454,0.016820662,-0.027684334811056033,0.000181392,0.10832919413223863,0.2197265625,0.9632312655448914,0.15,5360,-0.04421290010213852,53.27,751.09
2748416,1342,2891,950,-3.6819798797369003,0.017550291,-0.03075720655033365,0.0001813408,0.10585043556056917,0.225830078125,0.9757424592971802,0.15,5364,-0.05342548340559006,53.18,748.83
2750464,1343,2893,950,-3.5528319403529167,0.017888065,-0.028734537598211318,0.0001812896,0.09377999603748322,0.2122802734375,0.9777770638465881,0.15,5368,-0.047084592282772064,52.98,745.83
2752512,1344,2895,950,-3.7102558314800262,0.017755903,-0.028934500296600163,0.0001812384,0.1792095946148038,0.2491455078125,0.9688625931739807,0.15,5372,-0.007157504558563232,53.0,746.32
2754560,1345,2897,950,-3.713574804365635,0.01935575,-0.030664388366858475,0.00018118719999999999,0.1055103917606175,0.221435546875,0.969947874546051,0.15,5376,-0.0544293038547039,53.14,748.75
2756608,1346,2899,950,-3.6388412937521935,0.015668144,-0.027166906904312782,0.00018113600000000004,0.07392529910430312,0.2249755859375,0.9779937267303467,0.15,5380,-0.060013916343450546,53.22,749.7
2758656,1347,2901,950,-3.5664736330509186,0.016264427,-0.03060497753904201,0.0001810848,0.0781255456386134,0.237548828125,0.9789575338363647,0.15,5384,-0.06309697777032852,53.27,750.23
2760704,1348,2903,950,-3.707026906311512,0.015645068,-0.024031312845181674,0.00018103360000000003,0.1360264744143933,0.2022705078125,0.9612836837768555,0.15,5388,-0.03950749337673187,53.38,751.17
2762752,1349,2906,950,-3.6872485652565956,0.016330995,-0.025366166650201194,0.0001809824,0.13674192549660802,0.2265625,0.9535399675369263,0.15,5392,-0.036252811551094055,53.55,752.82
2764800,1350,2908,950,-3.7349401712417603,0.015879365,-0.027024010109016672,0.00018093120000000002,0.11592691810801625,0.2255859375,0.9688907265663147,0.15,5396,-0.047659147530794144,54.03,758.7
2766848,1351,2910,950,-3.6982894986867905,0.016464284,-0.023754567315336317,0.00018088,0.1228778138756752,0.2154541015625,0.9751590490341187,0.15,5400,-0.04432300478219986,54.24,760.56
2768896,1352,2912,950,-3.7597591131925583,0.016852815,-0.025930730291293003,0.0001808288,0.10052219149656594,0.2100830078125,0.9739338755607605,0.15,5404,-0.016499102115631104,54.29,760.68
2770944,1353,2915,950,-3.6690145432949066,0.019089945,-0.028608915221411735,0.00018077759999999998,0.11935805855318904,0.2333984375,0.965384840965271,0.15,5408,-0.05461043119430542,54.49,764.42
2772992,1354,2917,950,-3.7617790028452873,0.016527643,-0.02974503708537668,0.0001807264,0.08325494406744838,0.221923828125,0.9792830348014832,0.15,5412,-0.05368446558713913,54.35,762.41
2775040,1355,2919,950,-3.6651296094059944,0.02166552,-0.02716216366388835,0.00018067519999999997,0.12545574875548482,0.260498046875,0.9608427882194519,0.15,5416,-0.031187444925308228,54.31,761.57
2777088,1356,2921,950,-3.6171107962727547,0.01576956,-0.027601999725447968,0.000180624,0.10734271863475442,0.232421875,0.9751686453819275,0.15,5420,-0.04964637756347656,54.37,762.99
2779136,1357,2923,950,-3.7147152572870255,0.015009221,-0.025081649277126417,0.00018057280000000002,0.11877168505452573,0.2181396484375,0.9724339842796326,0.15,5424,-0.04581785947084427,54.66,767.61
2781184,1358,2926,950,-3.707240477204323,0.015970696,-0.024292845715535805,0.00018052160000000002,0.1528599071316421,0.23095703125,0.9634230732917786,0.15,5428,-0.01886560767889023,54.53,765.1
2783232,1359,2928,950,-3.7104583233594894,0.018208351,-0.024321084114490077,0.0001804704,0.1624625667463988,0.2235107421875,0.9459820985794067,0.15,5432,-0.02323058247566223,54.69,768.19
2785280,1360,2930,950,-3.582838110625744,0.019500412,-0.031466129919863306,0.0001804192,0.10790279414504766,0.248291015625,0.966003954410553,0.15,5436,-0.05463805049657822,54.86,769.93
2787328,1361,2932,950,-3.6794705614447594,0.012877522,-0.024238270765636116,0.000180368,0.10824615764431655,0.2164306640625,0.9731720089912415,0.15,5440,-0.03165937587618828,54.92,770.68
2789376,1362,2934,950,-3.785839296877384,0.016551146,-0.026872199639910832,0.0001803168,0.15292470785789192,0.22119140625,0.9659435749053955,0.15,5444,-0.026130519807338715,55.49,778.33
2791424,1363,2936,950,-3.747964024543762,0.019274406,-0.029649465053807944,0.0001802656,0.11328761465847492,0.2664794921875,0.9748938679695129,0.15,5448,-0.043651118874549866,55.72,780.55
2793472,1364,2938,950,-3.666725255548954,0.015602192,-0.02905063769139815,0.0001802144,0.10595167428255081,0.2169189453125,0.970775842666626,0.15,5452,-0.05107837915420532,55.9,782.62
2795520,1365,2941,950,-3.663100764155388,0.015087293,-0.028321274628979154,0.0001801632,0.08250122866593301,0.236083984375,0.9748034477233887,0.15,5456,-0.0491495318710804,55.84,782.45
2797568,1366,2943,950,-3.629093423485756,0.013488408,-0.02766326247365214,0.00018011199999999999,0.08110498264431953,0.2218017578125,0.9796473383903503,0.15,5460,-0.04871737211942673,55.84,781.01
2799616,1367,2945,950,-3.7358160465955734,0.016470049,-0.028095677582314238,0.0001800608,0.08297157171182334,0.2415771484375,0.9796231985092163,0.15,5464,-0.05417279154062271,56.01,784.14
2801664,1368,2947,950,-3.682144947350025,0.014860384,-0.020160754036623985,0.0001800096,0.14369115536101162,0.238525390625,0.9581302404403687,0.15,5468,-0.023859471082687378,56.06,784.62
2803712,1369,2949,950,-3.636459492146969,0.016255146,-0.026278860023012385,0.00017995840000000003,0.07277120626531541,0.211181640625,0.9874230623245239,0.15,5472,-0.05979963392019272,56.35,788.44
2805760,1370,2951,950,-3.595779649913311,0.013773998,-0.024872198584489524,0.0001799072,0.061303308699280024,0.1923828125,0.9767580032348633,0.15,5476,-0.058124057948589325,56.42,789.56
2807808,1371,2953,950,-3.490795820951462,0.018500337,-0.029462135978974402,0.00017985600000000002,0.08034900086931884,0.2305908203125,0.9648844003677368,0.15,5480,-0.04876598343253136,56.89,795.17
2809856,1372,2955,950,-3.7499233707785606,0.018023718,-0.027495295740664005,0.0001798048,0.0999550602864474,0.2271728515625,0.977074384689331,0.15,5484,-0.04917781054973602,56.97,795.87
2811904,1373,2958,950,-3.680744595825672,0.018726818,-0.03029813068860676,0.0001797536,0.08612425159662962,0.239013671875,0.9798328876495361,0.15,5488,-0.05999664217233658,57.08,797.63
2813952,1374,2960,950,-3.609811156988144,0.017406253,-0.027619116910500452,0.00017970239999999998,0.0882444177987054,0.2388916015625,0.980373203754425,0.15,5492,-0.06068495661020279,56.95,794.46
2816000,1375,2962,950,-3.6197782158851624,0.016299637,-0.020735728146973997,0.0001796512,0.17326617473736405,0.235595703125,0.9691590070724487,0.15,5496,-0.021995842456817627,57.01,795.07
2818048,1376,2964,950,-3.5479306429624557,0.017927404,-0.027746148873120546,0.00017959999999999997,0.11022174591198564,0.2393798828125,0.9506587982177734,0.15,5500,-0.029260002076625824,56.86,791.74
2820096,1377,2966,950,-3.6325308308005333,0.016765047,-0.02592171129072085,0.00017954880000000002,0.08498862746637315,0.210693359375,0.9546307325363159,0.15,5504,-0.05522807687520981,56.75,788.33
2822144,1378,2968,950,-3.6671610921621323,0.015513042,-0.028645812417380512,0.0001794976,0.08485985628794879,0.232666015625,0.9821996092796326,0.15,5508,-0.04609089344739914,56.66,787.66
2824192,1379,2970,950,-3.4931221902370453,0.017161546,-0.026474373909877613,0.00017944640000000002,0.08443476702086627,0.2525634765625,0.9752753376960754,0.15,5512,-0.06415075808763504,56.66,786.84
2826240,1380,2973,950,-3.6256607994437218,0.020687249,-0.028535449819173664,0.0001793952,0.06372733938042074,0.2757568359375,0.9875109195709229,0.15,5516,-0.06257075816392899,56.9,789.19
2828288,1381,2975,950,-3.6427018716931343,0.015389706,-0.030308967470773496,0.000179344,0.07950296183116734,0.224853515625,0.988344669342041,0.15,5520,-0.05129954591393471,57.03,790.55
2830336,1382,2977,950,-3.6356868520379066,0.014989149,-0.029084285779390484,0.0001792928,0.08942533028312027,0.228759765625,0.9797570705413818,0.15,5524,-0.038413431495428085,57.03,790.55
2832384,1383,2979,950,-3.6172583028674126,0.017056957,-0.027753993752412498,0.0001792416,0.12530621676705778,0.2247314453125,0.9616801738739014,0.15,5528,-0.027612224221229553,57.09,789.0
2834432,1384,2981,950,-3.7197071611881256,0.015034828,-0.028736199048580602,0.0001791904,0.07783980469685048,0.1998291015625,0.9847281575202942,0.15,5532,-0.05218891054391861,57.03,788.09
2836480,1385,2983,950,-3.5585440173745155,0.016753085,-0.025560318579664454,0.0001791392,0.1291230448987335,0.2327880859375,0.9722142815589905,0.15,5536,-0.021950554102659225,57.19,790.03
2838528,1386,2985,950,-3.628778211772442,0.01645741,-0.02775742078665644,0.000179088,0.08401491132099181,0.2220458984375,0.977206826210022,0.15,5540,-0.04458053410053253,56.88,785.68
2840576,1387,2988,950,-3.6579412817955017,0.0151418,-0.028738579945638776,0.00017903679999999999,0.09371871850453317,0.215576171875,0.9863425493240356,0.15,5544,-0.05394136160612106,56.81,785.18
2842624,1388,2990,950,-3.7115430757403374,0.016704801,-0.02627598831895739,0.0001789856,0.09175358596257865,0.2353515625,0.9765444397926331,0.15,5548,-0.05424375832080841,56.65,784.18
2844672,1389,2992,950,-3.6547747030854225,0.013167794,-0.02664578487747349,0.0001789344,0.15396986226551235,0.2325439453125,0.9548456072807312,0.15,5552,-0.0039929673075675964,56.45,780.88
2846720,1390,2994,950,-3.7252258360385895,0.014047459,-0.019709643413079903,0.00017888320000000003,0.1358423368074,0.2139892578125,0.9718311429023743,0.15,5556,-0.021344639360904694,56.62,782.96
2848768,1391,2996,950,-3.6489615738391876,0.016160553,-0.027438258854090236,0.000178832,0.11418352834880352,0.210693359375,0.969744861125946,0.15,5560,-0.024225734174251556,56.46,779.99
