time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
479,888,1104,980992,-0.02282788227603305,0.15,0.2861738963983953,1912,0.026638454,0.270751953125,0.930838406085968,0.00020105280000000001,0.003369830548763275,-4.487813487648964,39.404954520000004,784.34
480,888,1106,983040,-0.024283276812639087,0.15,0.23580344347283244,1916,0.0243594,0.2608642578125,0.9522872567176819,0.0002009504,-0.011014237999916077,-4.289470329880714,39.097243209999995,780.94
481,888,1108,985088,-0.026337100978707895,0.15,0.16311244829557836,1920,0.034103565,0.3077392578125,0.9635366201400757,0.000200848,-0.029390741139650345,-4.292265295982361,39.15322075,781.81
482,888,1111,987136,-0.02764892380218953,0.15,0.14236448658630252,1924,0.031669945,0.286865234375,0.9508669376373291,0.0002007456,-0.054894160479307175,-4.32897512614727,39.34725269,785.78
483,888,1113,989184,-0.026608914864482358,0.15,0.2916867872700095,1928,0.026802206,0.2652587890625,0.8567966818809509,0.0002006432,-0.0005487054586410522,-4.446046516299248,39.02902518,779.07
484,888,1116,991232,-0.019261405788711272,0.15,0.467428145930171,1932,0.020963812,0.2503662109375,0.8845186829566956,0.0002005408,0.10038219392299652,-4.4916316121816635,38.911683509999996,775.4
485,888,1118,993280,-0.01976008029305376,0.15,0.30000748485326767,1936,0.024019727,0.23828125,0.9148777723312378,0.00020043840000000002,0.02358298748731613,-4.320502072572708,39.09064718999999,777.61
486,888,1120,995328,-0.021064307336928323,0.15,0.28641299856826663,1940,0.027619652,0.2803955078125,0.8960707187652588,0.00020033600000000001,0.01582324504852295,-4.475024253129959,38.778512559999996,770.89
487,888,1123,997376,-0.026408992416691035,0.15,0.2149037686176598,1944,0.030154008,0.2333984375,0.9530377388000488,0.0002002336,-0.02455475926399231,-4.2858806848526,38.943182039999996,775.74
488,888,1125,999424,-0.0240771255485015,0.15,0.21708293701522052,1948,0.027862338,0.25048828125,0.9164198040962219,0.00020013120000000003,-0.005089014768600464,-4.397041752934456,39.133601920000004,780.79
489,888,1127,1001472,-0.025143694976577535,0.15,0.2056025555357337,1952,0.029257063,0.262939453125,0.9145486950874329,0.00020002880000000002,-0.020151197910308838,-4.320573270320892,39.1609239,783.11
490,888,1130,1003520,-0.03180767607409507,0.15,0.1920059034600854,1956,0.031074686,0.2423095703125,0.9376292824745178,0.0001999264,-0.037823013961315155,-4.38132481276989,39.1609239,783.11
491,887,1132,1005568,-0.02785920846508816,0.15,0.20690581481903791,1960,0.0268469,0.2838134765625,0.92530757188797,0.000199824,-0.010490931570529938,-4.464773461222649,39.50510905,791.9
492,888,1134,1007616,-0.02761648822342977,0.15,0.2731188219040632,1964,0.032576818,0.27490234375,0.9351146221160889,0.0001997216,-0.01080603152513504,-4.486437365412712,39.21614525,789.76
493,888,1136,1009664,-0.026588237757096067,0.15,0.28419349575415254,1968,0.02409168,0.24658203125,0.9299636483192444,0.0001996192,0.0038674548268318176,-4.42100328207016,39.0268496,788.61
494,888,1139,1011712,-0.028461745620006695,0.15,0.24085023952648044,1972,0.025260318,0.2322998046875,0.9447211623191833,0.0001995168,-0.015280485153198242,-4.348813369870186,39.18860605,792.51
495,888,1141,1013760,-0.018196828401414678,0.15,0.2854710021056235,1976,0.023275256,0.2449951171875,0.8741744160652161,0.0001994144,0.0034999921917915344,-4.293017312884331,38.93714105,786.15
496,887,1143,1015808,-0.025090294453548267,0.15,0.27654683450236917,1980,0.02967645,0.2415771484375,0.8691843748092651,0.000199312,-0.0014543980360031128,-4.461460366845131,38.737208079999995,784.02
497,887,1146,1017856,-0.02448920300230384,0.15,0.37004428496584296,1984,0.022062438,0.2169189453125,0.9101068377494812,0.00019920959999999998,0.04055500775575638,-4.5139631778001785,38.586870309999995,783.2
498,887,1148,1019904,-0.02639387947419891,0.15,0.2840612046420574,1988,0.026815096,0.2427978515625,0.9228611588478088,0.00019910719999999998,0.0037936195731163025,-4.356075271964073,38.6166602,782.36
499,887,1150,1021952,-0.022533367475261912,0.15,0.2746968250721693,1992,0.032559466,0.2864990234375,0.9182576537132263,0.00019900480000000002,0.0028381049633026123,-4.307924956083298,38.53738223,782.77
500,887,1153,1024000,-0.02540044460329227,0.15,0.263024068903178,1996,0.035965346,0.2667236328125,0.9280455112457275,0.00019890240000000002,0.0034074559807777405,-4.3631154745817184,38.53738223,782.77
501,887,1155,1026048,-0.02876172325341031,0.15,0.25624337140470743,2000,0.031837784,0.2750244140625,0.7511530518531799,0.0001988,-0.005812793970108032,-4.383796066045761,38.65444178,782.29
502,887,1157,1028096,-0.025032148987520486,0.15,0.28103855438530445,2004,0.025935046,0.2762451171875,0.8400924205780029,0.0001986976,0.02019178867340088,-4.5028445571660995,38.75185448,783.59
503,887,1160,1030144,-0.022288028936600313,0.15,0.315703765489161,2008,0.027430084,0.2835693359375,0.8679417967796326,0.0001985952,0.024314314126968384,-4.50263786315918,38.650313329999996,780.14
504,887,1162,1032192,-0.021601276996079832,0.15,0.32141927536576986,2012,0.032066733,0.2659912109375,0.8809689283370972,0.0001984928,0.006684914231300354,-4.416131809353828,38.6016105,779.29
505,887,1164,1034240,-0.026990413200110197,0.15,0.23002054169774055,2016,0.032529738,0.281494140625,0.9349883794784546,0.0001983904,-0.007773220539093018,-4.392570748925209,38.55915831,778.36
506,887,1167,1036288,-0.027076821686932817,0.15,0.1945382512640208,2020,0.03734553,0.3074951171875,0.93408203125,0.000198288,-0.02300369367003441,-4.296584844589233,38.55915831,778.36
507,887,1169,1038336,-0.023766921105561778,0.15,0.2615962610580027,2024,0.027722256,0.3011474609375,0.7907837629318237,0.00019818560000000002,0.00562305748462677,-4.50165282189846,38.581747,783.68
508,887,1172,1040384,-0.025611824064981192,0.15,0.23114661034196615,2028,0.024256712,0.240234375,0.9214173555374146,0.0001980832,-0.015521176159381866,-4.515390753746033,38.559268900000006,782.14
509,887,1174,1042432,-0.02787367461132817,0.15,0.2570819351822138,2032,0.028795777,0.2491455078125,0.9210672378540039,0.00019798080000000003,0.01114501804113388,-4.321292445063591,38.16671803,779.94
510,887,1176,1044480,-0.029331762401852757,0.15,0.23437464935705066,2036,0.03295143,0.269775390625,0.9151890873908997,0.00019787840000000002,-0.011105187237262726,-4.436493068933487,38.16303593,781.38
511,887,1179,1046528,-0.023365410597762093,0.15,0.2796031357720494,2040,0.02887988,0.263916015625,0.8696616888046265,0.000197776,-0.008919425308704376,-4.507290527224541,37.97356512,781.82
512,887,1181,1048576,-0.0268148863397073,0.15,0.18232088210061193,2044,0.030580562,0.240966796875,0.9550018310546875,0.0001976736,-0.015655234456062317,-4.3655494302511215,37.97356512,781.82
513,887,1183,1050624,-0.027005112176993862,0.15,0.25257337326183915,2048,0.033340093,0.2528076171875,0.9085431694984436,0.0001975712,-0.005970723927021027,-4.456856846809387,38.1950517,785.99
514,887,1186,1052672,-0.02118844006326981,0.15,0.22673454601317644,2052,0.024707276,0.2381591796875,0.8786382079124451,0.00019746880000000002,-0.011819541454315186,-4.526756718754768,38.28635946,790.79
515,887,1188,1054720,-0.02511500651598908,0.15,0.2603454990312457,2056,0.031627305,0.2757568359375,0.9091475009918213,0.0001973664,0.009942978620529175,-4.515141800045967,38.365587760000004,792.94
516,887,1190,1056768,-0.025231625128071755,0.15,0.1851628045551479,2060,0.024763746,0.27587890625,0.9572420120239258,0.000197264,-0.035219818353652954,-4.454125568270683,38.461873309999994,797.63
517,887,1192,1058816,-0.025525527438730933,0.15,0.1834049776662141,2064,0.024924682,0.2432861328125,0.9600031971931458,0.0001971616,-0.03237608075141907,-4.409600481390953,38.04945739,790.35
518,887,1195,1060864,-0.02320029551628977,0.15,0.20063908910378814,2068,0.025898114,0.281982421875,0.9487658739089966,0.00019705919999999999,-0.021099574863910675,-4.371941894292831,38.0641619,790.44
519,887,1197,1062912,-0.030035862931981683,0.15,0.12715598987415433,2072,0.02913972,0.258056640625,0.94572913646698,0.0001969568,-0.05877608805894852,-4.428457036614418,37.97874011,786.78
520,887,1199,1064960,-0.024890405271435156,0.15,0.19480218132957816,2076,0.024686728,0.257080078125,0.889204204082489,0.0001968544,-0.02538527548313141,-4.5878380089998245,37.89714805,788.33
521,887,1202,1067008,-0.02093243761919439,0.15,0.21108739590272307,2080,0.019088183,0.220947265625,0.9214786887168884,0.00019675200000000002,-0.021258115768432617,-4.532712951302528,37.514365000000005,782.69
522,887,1204,1069056,-0.021471038460731506,0.15,0.19274971634149551,2084,0.027948588,0.245849609375,0.9532961845397949,0.0001966496,-0.013071335852146149,-4.454879179596901,37.52335115999999,783.25
523,887,1206,1071104,-0.024562528094975278,0.15,0.2703845202922821,2088,0.022315938,0.2611083984375,0.9146274328231812,0.0001965472,-0.017831876873970032,-4.528791919350624,37.70805476,790.8
524,887,1209,1073152,-0.02617941325297579,0.15,0.2846049126237631,2092,0.026052054,0.2510986328125,0.9481447339057922,0.00019644480000000002,0.01195882260799408,-4.493104487657547,38.14000478,802.8
525,887,1211,1075200,-0.029389231713139452,0.15,0.217318260576576,2096,0.033686884,0.2821044921875,0.954622209072113,0.0001963424,-0.037051111459732056,-4.457533583045006,38.375238599999996,808.3
526,887,1213,1077248,-0.026644803961971775,0.15,0.16925600194372237,2100,0.03404982,0.291259765625,0.9595548510551453,0.00019624,-0.03353922814130783,-4.398296490311623,38.375238599999996,808.3
527,887,1216,1079296,-0.030287701752968132,0.15,0.14635805576108396,2104,0.035118483,0.2955322265625,0.8431527614593506,0.0001961376,-0.04860107600688934,-4.475608333945274,38.06321372,801.82
528,887,1218,1081344,-0.025715258641866967,0.15,0.18377168895676732,2108,0.028178953,0.2872314453125,0.9157461524009705,0.0001960352,-0.03420615941286087,-4.570918470621109,38.23987462,804.18
529,887,1220,1083392,-0.0283732901152689,0.15,0.21327208308503032,2112,0.03128717,0.2540283203125,0.9504686594009399,0.00019593279999999998,-0.023045510053634644,-4.433017000555992,38.10388648,802.89
530,887,1223,1085440,-0.02905034041032195,0.15,0.27004438266158104,2116,0.028980076,0.2716064453125,0.93516606092453,0.00019583040000000003,-0.010079234838485718,-4.431164786219597,37.89950478000001,800.09
531,887,1225,1087488,-0.02714985189959407,0.15,0.16020154836587608,2120,0.03498262,0.256103515625,0.963429868221283,0.00019572800000000002,-0.05110505223274231,-4.296884715557098,38.14947847,807.5
532,887,1227,1089536,-0.026861419435590506,0.15,0.16415571747347713,2124,0.026205666,0.23974609375,0.9648039937019348,0.0001956256,-0.027736686170101166,-4.388696476817131,38.117670909999994,806.59
533,887,1230,1091584,-0.025023298716405407,0.15,0.16353351925499737,2128,0.031768925,0.281982421875,0.9484418034553528,0.0001955232,-0.029010295867919922,-4.403095722198486,38.117670909999994,806.59
534,887,1232,1093632,-0.020316139300120994,0.15,0.21995288389734924,2132,0.021806931,0.235595703125,0.8773653507232666,0.0001954208,0.01224738359451294,-4.458947151899338,37.681474869999995,800.45
535,887,1235,1095680,-0.02565185574349016,0.15,0.24133784277364612,2136,0.02846969,0.2578125,0.9051457643508911,0.00019531840000000002,-0.021868601441383362,-4.449055537581444,37.940445319999995,804.95
536,887,1237,1097728,-0.026775235077366233,0.15,0.29356063855811954,2140,0.032302834,0.2652587890625,0.9236183762550354,0.000195216,0.009109362959861755,-4.422693654894829,37.964014670000005,805.07
537,887,1239,1099776,-0.02665555413113907,0.15,0.3644149908795953,2144,0.028238012,0.2421875,0.9141952991485596,0.0001951136,0.06408058106899261,-4.38179038465023,37.90193858,805.43
538,886,1242,1101824,-0.0317036302149063,0.15,0.16252732556313276,2148,0.039847758,0.3016357421875,0.949742317199707,0.0001950112,-0.04674380272626877,-4.418535023927689,38.18586266,810.09
539,886,1244,1103872,-0.029516254318878055,0.15,0.1881832042708993,2152,0.036458753,0.2835693359375,0.9486553072929382,0.00019490879999999999,-0.01579156517982483,-4.336459219455719,38.18261838,809.05
540,886,1246,1105920,-0.028019673394737765,0.15,0.21313459612429142,2156,0.0322041,0.2763671875,0.8815866112709045,0.0001948064,-0.035333432257175446,-4.367138206958771,38.085807259999996,808.89
541,886,1249,1107968,-0.024629103689221665,0.15,0.18445131904445589,2160,0.031289786,0.268310546875,0.8928135633468628,0.000194704,-0.03631855547428131,-4.417247653007507,37.719074899999995,803.75
542,886,1251,1110016,-0.029112341668223962,0.15,0.2440249565988779,2164,0.035350773,0.2838134765625,0.9076398611068726,0.0001946016,0.0022425279021263123,-4.403020739555359,37.747217,805.42
543,886,1254,1112064,-0.028360043608699925,0.15,0.3375221034511924,2168,0.026104596,0.2535400390625,0.9152960181236267,0.00019449919999999998,0.02888026088476181,-4.279642567038536,37.85351414,805.98
544,886,1256,1114112,-0.02581348475359846,0.15,0.32657443592324853,2172,0.025803646,0.258544921875,0.9147639274597168,0.0001943968,0.040016382932662964,-4.3236487954854965,37.51085131,800.9
545,886,1258,1116160,-0.023855926192482002,0.15,0.21302600298076868,2176,0.02788527,0.2196044921875,0.9327405095100403,0.00019429440000000002,-0.014516547322273254,-4.322041153907776,37.66812996,804.88
546,886,1260,1118208,-0.024473847821354866,0.15,0.2605753978714347,2180,0.027004696,0.2413330078125,0.9159296154975891,0.00019419200000000001,0.015987545251846313,-4.331588342785835,37.82063084,805.34
547,886,1263,1120256,-0.022614408255321905,0.15,0.3065625396557152,2184,0.023515947,0.250732421875,0.8160408735275269,0.0001940896,-0.004965461790561676,-4.447871565818787,38.106088840000005,808.13
548,886,1265,1122304,-0.02516813253168948,0.15,0.2203924977220595,2188,0.02725527,0.260986328125,0.9323436617851257,0.0001939872,-0.011115014553070068,-4.368251770734787,38.2284193,811.3
549,886,1268,1124352,-0.021303688059560955,0.15,0.26523589296266437,2192,0.030682346,0.282958984375,0.9012472033500671,0.0001938848,0.013528108596801758,-4.414819523692131,38.47561598000001,815.98
550,886,1270,1126400,-0.024876903684344143,0.15,0.31053057545796037,2196,0.032116205,0.2645263671875,0.8844426870346069,0.0001937824,0.013949714601039886,-4.323377341032028,38.47561598000001,815.98
551,886,1272,1128448,-0.029036750056548044,0.15,0.18978167208842933,2200,0.031053573,0.2542724609375,0.9256879091262817,0.00019368,-0.042780425399541855,-4.4052329659461975,38.81798419,821.98
552,886,1274,1130496,-0.024775222351308912,0.15,0.2607969241216779,2204,0.036880888,0.3157958984375,0.9073058366775513,0.00019357760000000002,-0.019068770110607147,-4.435341447591782,38.81463876,820.51
553,886,1277,1132544,-0.027266653283732012,0.15,0.2605952168814838,2208,0.030016916,0.267333984375,0.9197113513946533,0.00019347520000000001,0.00816202163696289,-4.377724051475525,38.79246388999999,819.84
554,886,1279,1134592,-0.024729125638259575,0.15,0.23386147059500217,2212,0.02427506,0.2481689453125,0.939135730266571,0.0001933728,-0.01540740579366684,-4.308123216032982,38.74365319,818.96
555,886,1281,1136640,-0.021662551211193204,0.15,0.22933392319828272,2216,0.02993465,0.273681640625,0.9261012077331543,0.00019327040000000003,-0.013509474694728851,-4.438333377242088,38.834363409999995,819.58
556,886,1284,1138688,-0.026278982841176912,0.15,0.2528555984608829,2220,0.026012385,0.242431640625,0.9057430028915405,0.00019316800000000002,0.005316033959388733,-4.347028136253357,38.834363409999995,819.58
557,886,1286,1140736,-0.029808121704263613,0.15,0.16181082278490067,2224,0.04255788,0.3038330078125,0.9250523447990417,0.0001930656,-0.03664278984069824,-4.435156241059303,38.82481074,819.41
558,886,1289,1142784,-0.030208220530766994,0.15,0.17906793160364032,2228,0.030250048,0.2803955078125,0.8433017730712891,0.0001929632,-0.044808804988861084,-4.507178902626038,38.53375223,814.57
559,886,1291,1144832,-0.024394485357333906,0.15,0.17272055195644498,2232,0.033873796,0.28369140625,0.9513633847236633,0.0001928608,-0.03245134651660919,-4.38009737432003,39.19273071,828.29
560,886,1293,1146880,-0.026406444289023057,0.15,0.17315469356253743,2236,0.034978233,0.283203125,0.9470973014831543,0.0001927584,-0.03743884712457657,-4.4491375386714935,39.299000819999996,829.67
561,886,1296,1148928,-0.025975382915930822,0.15,0.21592049719765782,2240,0.038694814,0.2733154296875,0.9551217555999756,0.000192656,-0.02974306046962738,-4.342015624046326,40.03848439,841.05
562,886,1298,1150976,-0.029221886507002637,0.15,0.2034914861433208,2244,0.03519965,0.303466796875,0.950664758682251,0.0001925536,-0.03386424481868744,-4.3312413692474365,40.17072734,844.51
563,886,1301,1153024,-0.020508632820565253,0.15,0.20544422091916203,2248,0.0301813,0.2783203125,0.9178550243377686,0.0001924512,-0.016522206366062164,-4.4586507976055145,40.16714121,842.83
564,886,1303,1155072,-0.018192362447734922,0.15,0.20027747191488743,2252,0.025341045,0.2559814453125,0.9124048352241516,0.00019234879999999998,-0.004349984228610992,-4.402506530284882,40.14679157,842.56
565,886,1305,1157120,-0.028325204679276794,0.15,0.15967318625189364,2256,0.040448666,0.2840576171875,0.9579959511756897,0.00019224639999999998,-0.04139477014541626,-4.280962526798248,40.14679157,842.56
