time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/learning_rate,train/loss,train/approx_kl,train/entropy_loss,train/value_loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
147,301056,312,962,0.173583984375,-0.01782661823381204,0.9385590553283691,584,0.0002425248,-0.01480960100889206,0.009774771,-5.008130714297295,0.15711553138680756,0.15,613.86,24.207317150000005
148,303104,314,962,0.1387939453125,-0.014693857345264405,0.9305813908576965,588,0.0002424736,0.0051652491092681885,0.008637101,-4.950661405920982,0.20707670273259282,0.15,612.07,24.15607892
149,305152,316,962,0.1597900390625,-0.01806644415773917,0.9019662737846375,592,0.0002424224,-0.016926422715187073,0.010276014,-5.076177418231964,0.18732525408267975,0.15,616.48,24.269659710000006
150,307200,319,962,0.1917724609375,-0.01911846623988822,0.9626079797744751,596,0.0002423712,-0.03161115571856499,0.0104930345,-4.889218956232071,0.1456857507582754,0.15,617.87,24.404651060000006
151,309248,321,962,0.19775390625,-0.017178100169985555,0.9385297298431396,600,0.00024232000000000002,0.001609519124031067,0.009597006,-4.896680548787117,0.19384019076824188,0.15,615.92,24.22236234
152,311296,323,963,0.1798095703125,-0.01595031761098653,0.9424360394477844,604,0.00024226880000000002,-0.017460182309150696,0.010412272,-4.942961126565933,0.15585367637686431,0.15,616.89,24.244645249999998
153,313344,325,963,0.1705322265625,-0.017629011068493128,0.8955668807029724,608,0.00024221760000000002,0.012150615453720093,0.008100271,-5.023272007703781,0.21297747734934092,0.15,617.31,24.29079502
154,315392,327,963,0.230712890625,-0.018927264391095378,0.9298423528671265,612,0.0002421664,-0.0014414787292480469,0.009889744,-4.949624955654144,0.19680962804704905,0.15,616.93,24.315939710000002
155,317440,329,962,0.2220458984375,-0.01884938299190253,0.9353408813476562,616,0.0002421152,-0.026022572070360184,0.010302212,-5.006137698888779,0.1600751937367022,0.15,623.84,24.700593580000003
156,319488,331,962,0.181640625,-0.020289452717406675,0.9561577439308167,620,0.000242064,-0.034225597977638245,0.009518114,-4.948951557278633,0.1421367865987122,0.15,628.55,24.93665291
157,321536,333,962,0.1749267578125,-0.01649643512791954,0.9358656406402588,624,0.0002420128,-0.012076370418071747,0.00825006,-4.927872896194458,0.183986094314605,0.15,633.16,25.02169579
158,323584,336,962,0.17822265625,-0.01795683059026487,0.9374374151229858,628,0.0002419616,-0.014600522816181183,0.009885714,-4.957520574331284,0.16503766388632357,0.15,632.41,24.966051490000005
159,325632,338,962,0.1824951171875,-0.018215013318695128,0.8993566036224365,632,0.0002419104,0.023608312010765076,0.0100166015,-5.032686144113541,0.2136331838555634,0.15,630.01,24.645216310000002
160,327680,340,962,0.1767578125,-0.014625746043748222,0.9429083466529846,636,0.0002418592,0.0023472607135772705,0.009428365,-4.88689461350441,0.2005407828837633,0.15,627.76,24.538527270000003
161,329728,342,962,0.1590576171875,-0.015092035318957642,0.9440290331840515,640,0.000241808,0.02647719532251358,0.008529679,-4.932632744312286,0.19380935444496572,0.15,628.01,24.635390539999992
162,331776,344,962,0.172607421875,-0.01566811863449402,0.9331330060958862,644,0.0002417568,0.0125323086977005,0.0093129575,-4.907678946852684,0.2218874185346067,0.15,634.49,25.007886539999994
163,333824,347,962,0.171875,-0.013763394221314229,0.9542014002799988,648,0.0002417056,-0.018539197742938995,0.008307857,-4.915828451514244,0.1633176312316209,0.15,630.29,25.030405920000003
164,335872,349,962,0.195068359375,-0.01789497269783169,0.9461040496826172,652,0.0002416544,-0.009291648864746094,0.009030253,-4.915731310844421,0.16668919892981648,0.15,630.38,25.060142569999993
165,337920,351,962,0.1885986328125,-0.017998557712417096,0.9306701421737671,656,0.0002416032,0.0006011947989463806,0.009217564,-4.969279080629349,0.2040396500378847,0.15,630.43,25.090207389999996
166,339968,353,962,0.1705322265625,-0.015761178685352206,0.8987399935722351,660,0.000241552,0.015294767916202545,0.008488436,-5.000462830066681,0.21320308931171894,0.15,629.4,24.997238499999995
167,342016,355,961,0.165283203125,-0.01549074987997301,0.9489825367927551,664,0.0002415008,0.006660521030426025,0.009302247,-4.964171767234802,0.18050334765575826,0.15,631.1,25.15970416
168,344064,357,961,0.1693115234375,-0.013393398388870992,0.9129441380500793,668,0.00024144959999999999,0.001240171492099762,0.008933233,-4.908696204423904,0.28154894057661295,0.15,632.12,25.239155030000006
169,346112,359,961,0.194580078125,-0.014154725096886978,0.9377822279930115,672,0.0002413984,0.017821013927459717,0.009232158,-4.840637534856796,0.2162278387695551,0.15,632.51,25.261847520000007
170,348160,362,961,0.216796875,-0.016795447969343513,0.906342625617981,676,0.0002413472,-0.0248500257730484,0.009923874,-4.953193187713623,0.2067665490321815,0.15,629.81,25.315734970000005
171,350208,364,961,0.204833984375,-0.017752995336195454,0.9315643906593323,680,0.00024129600000000003,-0.009017162024974823,0.009413198,-4.9829708486795425,0.17017689440399408,0.15,630.66,25.387961259999997
172,352256,366,961,0.1854248046875,-0.017179442016640678,0.9378616213798523,684,0.00024124480000000003,-0.019490279257297516,0.009618787,-4.947935625910759,0.16053453786298633,0.15,628.88,25.25425993
173,354304,368,961,0.2093505859375,-0.0186796557973139,0.93735271692276,688,0.00024119360000000002,-0.011195920407772064,0.010675291,-4.933145210146904,0.17601195955649018,0.15,631.81,25.380507429999998
174,356352,370,961,0.1834716796875,-0.014344870287459344,0.9452287554740906,692,0.00024114240000000002,-0.006015896797180176,0.0079869,-4.914181560277939,0.16676925029605627,0.15,626.57,25.24344805
175,358400,372,961,0.1697998046875,-0.016353959872503765,0.9304652214050293,696,0.0002410912,-0.011214882135391235,0.008437908,-5.033672243356705,0.18830430787056684,0.15,624.48,25.217920120000002
176,360448,375,961,0.1773681640625,-0.016561769938562065,0.9626549482345581,700,0.00024104,-0.02916642650961876,0.008834276,-4.877381458878517,0.13588442630134523,0.15,620.8,25.06468481
177,362496,377,960,0.1790771484375,-0.01549267815425992,0.9141761660575867,704,0.0002409888,0.013512149453163147,0.009658169,-4.976464748382568,0.20842096582055092,0.15,618.66,25.04731949
178,364544,379,960,0.178466796875,-0.013884947169572115,0.9489264488220215,708,0.0002409376,-0.004698313772678375,0.012532205,-4.933886855840683,0.20720714004710317,0.15,614.43,24.816685220000004
179,366592,381,960,0.1793212890625,-0.014766334497835487,0.9365489482879639,712,0.0002408864,-0.004825800657272339,0.008427541,-4.901674598455429,0.20783622423186898,0.15,607.68,24.56589747
180,368640,383,960,0.18505859375,-0.014478489058092237,0.9474280476570129,716,0.0002408352,0.0037768036127090454,0.008145225,-4.971368685364723,0.16588829341344535,0.15,606.21,24.447119850000004
181,370688,385,960,0.1873779296875,-0.01602722506504506,0.9430843591690063,720,0.000240784,0.021617285907268524,0.009064129,-4.944812223315239,0.23673910554498434,0.15,607.65,24.61170586
182,372736,387,960,0.183837890625,-0.01776522514410317,0.9558352828025818,724,0.00024073280000000001,-0.027917712926864624,0.011000728,-4.978203296661377,0.1401601186953485,0.15,605.02,24.753987669999997
183,374784,390,960,0.1826171875,-0.015270724456058815,0.9600636959075928,728,0.0002406816,0.01617226004600525,0.011371242,-4.9391701221466064,0.17706643673591316,0.15,605.02,24.753987669999997
184,376832,392,960,0.20654296875,-0.01589379587676376,0.9112145900726318,732,0.0002406304,0.009273573756217957,0.010511083,-4.980543553829193,0.18299731938168406,0.15,607.04,24.949649920000002
185,378880,394,960,0.1986083984375,-0.016868559730937704,0.9324907660484314,736,0.0002405792,0.004871726036071777,0.010628888,-4.979009613394737,0.202732949052006,0.15,600.53,24.773495939999997
186,380928,396,960,0.1885986328125,-0.01783536894072313,0.9647092223167419,740,0.000240528,-0.0037859007716178894,0.009788295,-4.79313962161541,0.18570780707523227,0.15,596.4,24.66435666
187,382976,398,960,0.183349609375,-0.01431928327656351,0.9555764198303223,744,0.0002404768,-0.008900687098503113,0.009190751,-4.800977185368538,0.15690552769228816,0.15,594.69,24.626867360000002
188,385024,400,960,0.1754150390625,-0.018728352151811123,0.9247379302978516,748,0.0002404256,-0.034049537032842636,0.00929862,-4.986913740634918,0.1536380380857736,0.15,590.43,24.61204616
189,387072,402,960,0.1732177734375,-0.016069146600784734,0.9325842261314392,752,0.0002403744,0.00955333560705185,0.00788,-4.979049026966095,0.18460161378607154,0.15,591.85,24.786870659999998
190,389120,405,960,0.214599609375,-0.01906388599309139,0.9600710272789001,756,0.0002403232,0.015010043978691101,0.010889612,-4.844886288046837,0.16897232737392187,0.15,589.74,24.66062712
191,391168,407,960,0.1771240234375,-0.018383505841484293,0.9516974687576294,760,0.00024027199999999998,-0.003706499934196472,0.009812947,-4.889991924166679,0.1860518492758274,0.15,586.38,24.452281860000003
192,393216,409,960,0.192626953125,-0.018048957514110953,0.9474054574966431,764,0.00024022080000000003,-0.0093393474817276,0.010145705,-4.772836148738861,0.17451504385098815,0.15,587.74,24.516922699999995
193,395264,411,960,0.162841796875,-0.014993849763413891,0.9497715830802917,768,0.00024016960000000003,-0.004023641347885132,0.007912314,-4.902214512228966,0.1714067179709673,0.15,587.75,24.55786186
194,397312,413,960,0.2010498046875,-0.01575961589696817,0.951517641544342,772,0.00024011840000000002,-0.005540095269680023,0.009422879,-4.791119009256363,0.17337918421253562,0.15,583.79,24.366508090000004
195,399360,415,960,0.1781005859375,-0.01652518569608219,0.9575663208961487,776,0.00024006720000000002,-0.01934964954853058,0.010655985,-4.808217003941536,0.15142965759150684,0.15,584.68,24.37321585
196,401408,418,960,0.2296142578125,-0.020578043229761533,0.9062754511833191,780,0.00024001600000000001,0.024593733251094818,0.010257946,-4.911632373929024,0.21693931939080358,0.15,582.89,24.25621894
197,403456,420,960,0.2054443359375,-0.01702238473808393,0.9480366110801697,784,0.0002399648,0.01685347408056259,0.011035662,-4.817234292626381,0.20630149776116014,0.15,582.85,24.174192859999998
198,405504,422,960,0.183349609375,-0.013694205874344334,0.9711859226226807,788,0.0002399136,-0.012822739779949188,0.0077049886,-4.807292461395264,0.15696069365367293,0.15,583.42,24.173515070000004
199,407552,424,960,0.15234375,-0.016560288524487987,0.9338472485542297,792,0.0002398624,0.0036537200212478638,0.010028625,-4.784589573740959,0.22624543076381087,0.15,583.5,24.131532380000003
200,409600,426,960,0.1605224609375,-0.016990416159387678,0.9042714238166809,796,0.0002398112,0.020882323384284973,0.008611654,-4.85667422413826,0.2347219279035926,0.15,581.71,24.254168559999993
201,411648,428,960,0.16943359375,-0.017259767948416993,0.9457100033760071,800,0.00023976,0.007139228284358978,0.008781519,-5.0047938376665115,0.16527934605255723,0.15,583.01,24.434057829999993
202,413696,430,960,0.1949462890625,-0.018203267420176417,0.9249202013015747,804,0.00023970880000000002,0.01393979787826538,0.010461934,-4.802217975258827,0.23577341763302684,0.15,584.84,24.47603325
203,415744,432,960,0.152587890625,-0.017238702188478783,0.9430609345436096,808,0.00023965760000000001,0.020075760781764984,0.009347741,-4.8047637939453125,0.25108483247458935,0.15,582.57,24.382033930000002
204,417792,435,960,0.2021484375,-0.019121770892525092,0.9416718482971191,812,0.0002396064,-0.007058203220367432,0.010294581,-4.8210757821798325,0.21616252325475216,0.15,585.74,24.555157800000003
205,419840,437,960,0.1593017578125,-0.01597778531140648,0.949210524559021,816,0.0002395552,-0.010535061359405518,0.009411758,-4.717874646186829,0.15285506495274603,0.15,587.93,24.712241549999998
206,421888,439,960,0.187255859375,-0.015791260317200795,0.9387659430503845,820,0.000239504,0.01943276822566986,0.009256343,-4.890455588698387,0.19176275050267577,0.15,589.91,24.874950600000002
207,423936,441,960,0.18359375,-0.01773784964461811,0.941429078578949,824,0.0002394528,-0.00548892468214035,0.009087175,-4.8489531725645065,0.20566561445593834,0.15,594.3,25.227701449999994
208,425984,443,960,0.1678466796875,-0.017972921661566943,0.9609431624412537,828,0.0002394016,0.007737740874290466,0.007699609,-4.847655117511749,0.19120458094403148,0.15,595.84,25.378790979999998
209,428032,445,960,0.18115234375,-0.015046237385831773,0.9627881050109863,832,0.0002393504,-0.020355552434921265,0.008237779,-4.700993061065674,0.13929299265146255,0.15,596.27,25.3669281
210,430080,447,960,0.1943359375,-0.016533720714505762,0.9200642108917236,836,0.0002392992,0.03895963728427887,0.011096257,-4.940325662493706,0.21371091064065695,0.15,596.24,25.343395619999995
211,432128,449,960,0.1663818359375,-0.015536300401436165,0.9195079207420349,840,0.00023924799999999998,0.024636223912239075,0.010736833,-4.828963205218315,0.2622980261221528,0.15,596.24,25.312022909999996
212,434176,452,960,0.2059326171875,-0.018717078084591776,0.9640035033226013,844,0.00023919679999999998,0.011122755706310272,0.011013774,-4.7616182416677475,0.15796135016717017,0.15,592.16,25.163668449999996
213,436224,454,960,0.181884765625,-0.013144715077942237,0.9602648019790649,848,0.00023914560000000003,-0.00393020361661911,0.0073364824,-4.6694448590278625,0.20679946057498455,0.15,592.79,25.188847939999995
214,438272,456,960,0.2166748046875,-0.017285975540289655,0.9480971693992615,852,0.00023909440000000003,-0.01129719614982605,0.010649847,-4.777629137039185,0.16813385905697942,0.15,594.12,25.244027579999997
215,440320,458,960,0.1865234375,-0.020446858179639094,0.9277817606925964,856,0.00023904320000000002,-0.02528725564479828,0.010536838,-4.963090792298317,0.14626865601167083,0.15,591.96,25.3836362
216,442368,460,960,0.2197265625,-0.02086395467631519,0.9419094920158386,860,0.00023899200000000002,0.010625101625919342,0.012264179,-4.7825745940208435,0.2251306758262217,0.15,593.76,25.56764834
217,444416,462,960,0.1695556640625,-0.019388520129723474,0.9536677598953247,864,0.00023894080000000001,0.01580023765563965,0.010375938,-4.707638308405876,0.19457704480737448,0.15,598.54,25.52797674
218,446464,464,960,0.1917724609375,-0.017173802421893924,0.9518519639968872,868,0.0002388896,0.0012989118695259094,0.010925584,-4.714857041835785,0.19615391083061695,0.15,598.54,25.52797674
219,448512,466,960,0.1650390625,-0.016821603232529014,0.8809337615966797,872,0.0002388384,0.013204924762248993,0.00912606,-4.784117713570595,0.21848864573985338,0.15,597.23,25.488637299999997
220,450560,469,960,0.202880859375,-0.021013839752413332,0.8536111116409302,876,0.0002387872,-0.024553298950195312,0.011404625,-5.024269416928291,0.15553827164694667,0.15,594.62,25.652974310000005
221,452608,471,960,0.2196044921875,-0.016679760825354606,0.950818657875061,880,0.000238736,-0.009130626916885376,0.011866741,-4.85084755718708,0.1774370213970542,0.15,595.05,25.698878020000002
222,454656,473,960,0.1729736328125,-0.01764025428565219,0.9570282697677612,884,0.0002386848,-0.019184373319149017,0.010908559,-4.66534511744976,0.18606776650995016,0.15,596.74,25.72964538
223,456704,475,960,0.220703125,-0.017562099412316456,0.959352970123291,888,0.00023863360000000002,-0.004420220851898193,0.0098023685,-4.662873640656471,0.179310557898134,0.15,596.6,25.661794239999995
224,458752,477,960,0.1507568359375,-0.0161288443923695,0.9152714610099792,892,0.00023858240000000001,0.04580021649599075,0.007845718,-4.85416342318058,0.21012621372938156,0.15,594.52,25.659296409999993
225,460800,479,960,0.1689453125,-0.014338007938931696,0.9276813864707947,896,0.0002385312,0.017041973769664764,0.008741223,-4.8397679179906845,0.2230295934714377,0.15,594.11,25.745011560000002
226,462848,482,960,0.2027587890625,-0.017952807218534872,0.9405488967895508,900,0.00023848,-0.0019436627626419067,0.012238231,-4.919015422463417,0.18677148735150695,0.15,604.61,26.40840554
227,464896,484,960,0.1546630859375,-0.01705521713302005,0.9595733880996704,904,0.0002384288,-0.0015408992767333984,0.008615278,-4.735353007912636,0.19345648679882288,0.15,605.38,26.3853785
228,466944,486,960,0.2025146484375,-0.0195205352792982,0.9610927700996399,908,0.0002383776,-0.014542609453201294,0.009415939,-4.717921689152718,0.15765248890966177,0.15,605.62,26.414329749999997
229,468992,488,960,0.1875,-0.018010857136687264,0.9419698119163513,912,0.0002383264,-0.0013347864151000977,0.009560455,-4.851593986153603,0.2101181228645146,0.15,605.11,26.445601590000003
230,471040,490,960,0.185791015625,-0.01641620381269604,0.8912988901138306,916,0.0002382752,0.004860900342464447,0.009056165,-4.927891582250595,0.2233779365196824,0.15,608.02,26.337914749999996
231,473088,492,960,0.1724853515625,-0.019265976836322807,0.9282362461090088,920,0.000238224,0.003572620451450348,0.010077495,-4.8806846886873245,0.19923161435872316,0.15,602.36,26.132252159999997
232,475136,494,959,0.1947021484375,-0.01765203074319288,0.9679239988327026,924,0.00023817279999999998,-0.02596171200275421,0.009415123,-4.623227521777153,0.1603663715068251,0.15,605.8,26.302092629999997
