time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
79872,75,39,1057,0.003394289,-0.004283361406123731,0.0004922176,-5.427279010415077,0.8660742044448853,0.1,0.20881503634154797,0.15625,0.021516263484954834,152,18.686593373737374,745.2424242424242
81920,77,40,1056,0.003910947,-0.00503633230982814,0.0004920128000000001,-5.415009245276451,0.8603671789169312,0.1,0.17073322692885995,0.182373046875,0.014301195740699768,156,19.00454556,751.41
83968,79,41,1055,0.0051182588,-0.003729999836650677,0.000491808,-5.432647660374641,0.8688802123069763,0.1,0.17487140325829387,0.1815185546875,0.013037919998168945,160,19.538129220000002,751.41
86016,81,42,1055,0.0029934286,-0.0023906982387416065,0.0004916032,-5.42110213637352,0.8783406615257263,0.1,0.19756431179121137,0.1632080078125,0.03642425313591957,164,19.571084929999998,750.63
88064,83,43,1055,0.0031487455,-0.003958683810196817,0.0004913984,-5.41334892809391,0.9196649789810181,0.1,0.13836074736900628,0.181396484375,-0.015523828566074371,168,19.784548870000002,745.06
90112,85,44,1055,0.0025658524,-0.003450495161814615,0.0004911936,-5.41129258275032,0.8768479824066162,0.1,0.19392692437395453,0.11328125,0.024390757083892822,172,19.84118047,739.63
92160,87,45,1055,0.0028411476,-0.0035105827846564353,0.0004909888,-5.40814134478569,0.8295233845710754,0.1,0.2297732038423419,0.1387939453125,0.03186538815498352,176,20.01459542,736.46
94208,89,46,1054,0.0038738833,-0.003971294980146922,0.000490784,-5.413042604923248,0.9202576279640198,0.1,0.15587017126381397,0.14697265625,0.013386614620685577,180,20.1013908,735.65
96256,91,47,1054,0.003934907,-0.005996656138449907,0.0004905792,-5.425641268491745,0.8995961546897888,0.1,0.191412887070328,0.1690673828125,0.008261099457740784,184,20.204579530000004,730.09
98304,93,48,1053,0.004104126,-0.0047532077296637,0.0004903744,-5.4006479531526566,0.8964403867721558,0.1,0.19892837153747678,0.1556396484375,0.020248468965291977,188,20.13842342,723.22
100352,95,49,1053,0.003619616,-0.005618555049295537,0.0004901696,-5.401245519518852,0.9116494059562683,0.1,0.16570771974511445,0.18505859375,0.006859343498945236,192,20.166178419999998,719.68
102400,97,50,1053,0.0047095376,-0.00518183087115176,0.0004899648,-5.39801362156868,0.9079978466033936,0.1,0.19592104200273752,0.2044677734375,0.00971020758152008,196,20.174104500000002,709.82
104448,99,51,1053,0.00372891,-0.003224521497031674,0.00048976,-5.39466467499733,0.8953353762626648,0.1,0.19495091354474425,0.16455078125,-0.0022750869393348694,200,20.174104500000002,709.82
106496,101,52,1053,0.0044352384,-0.006112394978117663,0.0004895552,-5.39382378757,0.9361538887023926,0.1,0.1535172387957573,0.155517578125,-0.013140037655830383,204,20.42011496,712.05
108544,103,53,1052,0.0044103274,-0.003983527596574277,0.0004893504000000001,-5.364864647388458,0.9139940738677979,0.1,0.16404337552376091,0.1629638671875,0.01185290515422821,208,20.513494639999998,708.03
110592,105,54,1052,0.005190003,-0.003160888940328732,0.0004891456000000001,-5.363745555281639,0.9227294921875,0.1,0.14061880251392722,0.201171875,0.004757396876811981,212,20.657436430000004,708.57
112640,107,55,1052,0.0051261066,-0.0046641030348837376,0.0004889408,-5.394334644079208,0.9101422429084778,0.1,0.16471375594846904,0.219482421875,-6.6980719566345215e-06,216,20.646682719999998,702.85
114688,108,56,1052,0.004508969,-0.005015438116970472,0.000488736,-5.385649159550667,0.9239484071731567,0.1,0.15103003894910216,0.1744384765625,-0.011606194078922272,220,20.55645116,698.58
116736,110,57,1051,0.0033157067,-0.002790226339129731,0.0004885312,-5.3834991455078125,0.9203345775604248,0.1,0.1385331794153899,0.1470947265625,-0.00825415924191475,224,20.55645116,698.58
118784,113,58,1050,0.003858293,-0.003401878522709012,0.0004883264,-5.373194098472595,0.854261577129364,0.1,0.1899735345505178,0.174560546875,0.025933075696229935,228,21.024730380000005,703.51
120832,115,59,1050,0.005121841,-0.007780022424412891,0.0004881216,-5.368460416793823,0.8810977935791016,0.1,0.1785271088592708,0.1943359375,0.02127450704574585,232,21.263626410000008,708.68
122880,116,60,1050,0.0038973545,-0.0060350060812197626,0.00048791679999999997,-5.370199680328369,0.9278807044029236,0.1,0.13352084066718817,0.189208984375,-0.008174017071723938,236,21.366554760000003,707.08
124928,119,61,1049,0.005271642,-0.008382318512303755,0.000487712,-5.377406224608421,0.8877997994422913,0.1,0.1744131906889379,0.2303466796875,0.004170075058937073,240,21.528880700000006,706.0
126976,121,62,1048,0.00762227,-0.004062102816533297,0.0004875072,-5.362796053290367,0.8981043100357056,0.1,0.16617312422022223,0.242919921875,0.017187010496854782,244,21.528880700000006,706.0
129024,123,63,1048,0.0032625336,-0.004069756512762979,0.00048730240000000003,-5.358783259987831,0.8415828943252563,0.1,0.16603472782298923,0.1488037109375,-0.002822108566761017,248,21.49256658,704.8
131072,125,64,1047,0.0047702575,-0.0034207290882477537,0.0004870976,-5.358467653393745,0.8583553433418274,0.1,0.22448846604675055,0.1793212890625,0.032226115465164185,252,21.451796449999996,698.12
133120,127,65,1047,0.004934813,-0.005771027965238318,0.0004868928,-5.373520910739899,0.9509584307670593,0.1,0.11133228335529566,0.2064208984375,-0.02781035751104355,256,21.60517887,697.67
135168,129,66,1046,0.0049774516,-0.004283172907889821,0.00048668800000000004,-5.359873071312904,0.9058275818824768,0.1,0.16687751072458923,0.1690673828125,-0.004046734422445297,260,21.687611279999995,696.87
137216,131,67,1046,0.003605016,-0.007637690927367657,0.0004864832,-5.347276926040649,0.9207445979118347,0.1,0.14287383062765002,0.182373046875,-0.004635624587535858,264,21.61713765,695.41
139264,133,68,1046,0.0049322564,-0.005185935246117879,0.0004862784,-5.359549358487129,0.8927373886108398,0.1,0.15504533820785582,0.1925048828125,-0.011870838701725006,268,21.654618349999996,695.99
141312,135,69,1046,0.0043633617,-0.006230917846551165,0.0004860736,-5.354933872818947,0.8705723285675049,0.1,0.1586422985419631,0.1668701171875,0.010165199637413025,272,21.969115189999997,696.08
143360,137,70,1046,0.0053223735,-0.007099415175616741,0.0004858688,-5.3191622495651245,0.9393833875656128,0.1,0.1245842520147562,0.2174072265625,-0.024372868239879608,276,22.07757796,695.35
145408,138,71,1046,0.004285768,-0.004987580396118574,0.000485664,-5.347056165337563,0.9334055185317993,0.1,0.1544317512307316,0.2041015625,-0.005237497389316559,280,22.227239450000006,696.64
147456,140,72,1046,0.0049922126,-0.006918142506037839,0.0004854592,-5.3491687923669815,0.9301775097846985,0.1,0.1569579397328198,0.209228515625,0.010158993303775787,284,22.43407819,699.15
149504,142,73,1045,0.0043275594,-0.006777082831831649,0.0004852544,-5.302375957369804,0.9338362216949463,0.1,0.15576734114438295,0.1815185546875,0.0121694877743721,288,22.352375599999995,696.41
151552,144,74,1045,0.004632932,-0.0062803152250126,0.0004850496,-5.326324477791786,0.9210647344589233,0.1,0.16503914049826562,0.1690673828125,0.021559596061706543,292,22.460556299999997,698.64
153600,146,75,1045,0.0035149886,-0.0043037479481427,0.0004848448,-5.3135053515434265,0.8942381143569946,0.1,0.18798761162906885,0.14697265625,0.0062679722905159,296,22.685096209999994,701.83
155648,148,76,1046,0.0067418846,-0.005337141046766192,0.00048464000000000005,-5.311889231204987,0.9356374740600586,0.1,0.1784008052200079,0.1895751953125,0.005074977874755859,300,22.83971064,705.7
157696,150,77,1045,0.00415928,-0.00651639376883395,0.00048443520000000003,-5.291163682937622,0.9549886584281921,0.1,0.12478187517262995,0.1832275390625,-0.01708296313881874,304,22.882073309999996,706.14
159744,152,78,1045,0.0034427072,-0.0038428389379987493,0.0004842304,-5.306895196437836,0.9212626218795776,0.1,0.17629294050857425,0.1357421875,0.009132400155067444,308,23.094920420000005,708.0
161792,154,79,1045,0.0041767564,-0.005486950161866844,0.0004840256,-5.3084840923547745,0.9497963786125183,0.1,0.16390725132077932,0.1898193359375,-0.016662582755088806,312,23.366813050000005,711.49
163840,156,80,1045,0.005521072,-0.006017552252160385,0.0004838208,-5.325815588235855,0.9278963208198547,0.1,0.15725946053862572,0.20068359375,0.008805304765701294,316,23.57867998,712.38
165888,158,81,1045,0.005347726,-0.00751738490362186,0.000483616,-5.277378812432289,0.8775522708892822,0.1,0.2508774888701737,0.2091064453125,0.06863757967948914,320,23.755322910000004,715.96
167936,160,82,1045,0.005508704,-0.004027539136586711,0.0004834112,-5.265875414013863,0.9434947371482849,0.1,0.16262449184432626,0.235107421875,0.0035019218921661377,324,23.80687728,715.7
169984,162,83,1045,0.005259104,-0.004535199055681005,0.0004832064,-5.270356088876724,0.9603386521339417,0.1,0.11382744484581053,0.212646484375,-0.023624606430530548,328,23.905048830000002,715.86
172032,164,84,1045,0.0040840213,-0.0058269711007596925,0.0004830016,-5.291717082262039,0.9346651434898376,0.1,0.14399011665955186,0.191162109375,-0.0008917003870010376,332,24.061864690000004,716.7
174080,166,85,1045,0.0045472165,-0.00831550799193792,0.0004827968,-5.288873538374901,0.946010172367096,0.1,0.13291318668052554,0.1937255859375,-0.00691990926861763,336,24.22023188,718.47
176128,168,86,1045,0.0044022175,-0.007046464161248878,0.00048259200000000006,-5.288691937923431,0.9392973184585571,0.1,0.16368891252204776,0.18701171875,0.008658245205879211,340,24.384358720000005,718.77
178176,170,87,1045,0.004739042,-0.004319500687415712,0.00048238720000000004,-5.286991134285927,0.9291118383407593,0.1,0.17042339174076915,0.2037353515625,0.002249050885438919,344,24.494499720000004,721.0
180224,172,88,1045,0.0051675797,-0.005122386573930271,0.0004821824,-5.2662985026836395,0.9228274822235107,0.1,0.1551844384521246,0.1971435546875,0.016404777765274048,348,24.58412589,721.68
182272,174,89,1045,0.005933763,-0.005314167472533882,0.0004819776,-5.281742304563522,0.8851003646850586,0.1,0.15624486142769456,0.222412109375,-0.001093260943889618,352,24.58412589,721.68
184320,176,90,1044,0.0040020477,-0.0040093743009492755,0.0004817728,-5.263262927532196,0.92057204246521,0.1,0.12427769391797483,0.1458740234375,0.0017569921910762787,356,24.763373889999997,722.98
186368,178,91,1044,0.0058427625,-0.010601500835036859,0.000481568,-5.2692701369524,0.9266369342803955,0.1,0.1687053171917796,0.22216796875,-0.0008988305926322937,360,24.993323420000003,725.09
188416,180,92,1043,0.007345419,-0.005489281509653665,0.0004813632,-5.290773391723633,0.946127712726593,0.1,0.13089275360107422,0.2161865234375,-0.007203347980976105,364,25.24240272,728.28
190464,182,93,1042,0.0049433643,-0.006249937447137199,0.0004811584,-5.293357670307159,0.9361447691917419,0.1,0.16403055051341653,0.205810546875,-0.000709928572177887,368,25.1815878,725.25
192512,184,94,1042,0.0056593656,-0.006176231021527201,0.0004809536,-5.283787906169891,0.9321464896202087,0.1,0.14789496338926256,0.21435546875,-0.011229712516069412,372,25.277247929999998,726.05
194560,186,95,1042,0.003691467,-0.0031269805622287095,0.0004807488,-5.272920548915863,0.9040648341178894,0.1,0.16888496233150363,0.2398681640625,0.009229801595211029,376,25.258821349999998,724.57
196608,188,96,1042,0.0043121763,-0.005848478293046355,0.00048054399999999996,-5.320591524243355,0.9133385419845581,0.1,0.14143381360918283,0.1630859375,0.0035310834646224976,380,25.36595381,726.13
198656,190,97,1042,0.005902751,-0.008174526563379914,0.00048033920000000005,-5.275480270385742,0.8903712034225464,0.1,0.15594515576958656,0.1768798828125,0.009907498955726624,384,25.464838530000005,726.33
200704,192,98,1042,0.0061944677,-0.00655697041656822,0.00048013440000000004,-5.3105775862932205,0.9482877850532532,0.1,0.1208088668063283,0.230224609375,-0.015768833458423615,388,25.65985619,731.1
202752,194,99,1042,0.0075402698,-0.0036273231089580804,0.0004799296,-5.2955182492733,0.9423179626464844,0.1,0.12321922299452126,0.2149658203125,-0.003053121268749237,392,25.82315867,735.3
204800,196,100,1042,0.0050186035,-0.0059843646886292845,0.0004797248,-5.307747334241867,0.9133883118629456,0.1,0.16729143843986094,0.2177734375,-0.008335243910551071,396,25.989006720000003,738.1
206848,198,101,1042,0.005046806,-0.004717553631053306,0.00047952,-5.305956095457077,0.8883861303329468,0.1,0.1343732587993145,0.2186279296875,-0.012609552592039108,400,25.933992520000007,738.36
208896,200,102,1042,0.0047108093,-0.004870809352723882,0.00047931520000000003,-5.262827679514885,0.9133435487747192,0.1,0.13706109020859003,0.195068359375,-0.010397151112556458,404,25.933992520000007,738.36
210944,202,103,1041,0.0039535067,-0.005846722051501274,0.0004791104,-5.311551168560982,0.8939281702041626,0.1,0.1513818793464452,0.1727294921875,-0.0020112693309783936,408,26.035548320000004,741.0
212992,204,104,1041,0.005319305,-0.007871312409406528,0.0004789056,-5.266408026218414,0.940803050994873,0.1,0.11191826220601797,0.2139892578125,-0.021799415349960327,412,26.486118729999998,752.29
215040,206,105,1041,0.0043111527,-0.0071678571694064885,0.0004787008,-5.2786625623703,0.9578021168708801,0.1,0.11738740862347186,0.2037353515625,-0.02938106656074524,416,26.493517029999992,753.49
217088,208,106,1041,0.0050434014,-0.007625483020092361,0.00047849599999999997,-5.244125813245773,0.938183069229126,0.1,0.14624357828870416,0.2130126953125,-0.004300154745578766,420,26.498169389999997,759.2
219136,210,107,1041,0.0045394087,-0.006903696717927232,0.00047829120000000006,-5.249516308307648,0.956667423248291,0.1,0.10695566213689744,0.2076416015625,-0.018417038023471832,424,26.498169389999997,759.2
221184,212,108,1041,0.0058665145,-0.006278036933508702,0.00047808640000000004,-5.237827181816101,0.9045931100845337,0.1,0.12786929891444743,0.244140625,-0.0035968050360679626,428,26.498169389999997,759.2
223232,214,109,1040,0.006247561,-0.005918797920458019,0.00047788160000000003,-5.252842411398888,0.8943659663200378,0.1,0.12739200633950531,0.2098388671875,0.003312811255455017,432,26.482355549999998,754.87
225280,216,110,1040,0.004271116,-0.006156664021546021,0.0004776768,-5.2345180958509445,0.9301345944404602,0.1,0.1131376470439136,0.24755859375,-0.01640419289469719,436,26.597339220000002,757.82
227328,218,111,1040,0.005348675,-0.00488709619094152,0.000477472,-5.24070580303669,0.9433842301368713,0.1,0.11490774434059858,0.210693359375,-0.021948445588350296,440,26.44998414,755.62
229376,220,112,1039,0.004406583,-0.007288538821740076,0.00047726720000000004,-5.244080901145935,0.9514672160148621,0.1,0.10851711011491716,0.1812744140625,-0.02291228622198105,444,26.502908799999997,754.68
231424,222,113,1039,0.00512971,-0.007451189085259102,0.0004770624,-5.2586328238248825,0.9537239670753479,0.1,0.13999490370042622,0.243896484375,-0.004829816520214081,448,26.527441330000002,756.25
233472,224,114,1039,0.0068802284,-0.007292727488675155,0.0004768576,-5.254926756024361,0.922327995300293,0.1,0.10948397684842348,0.2269287109375,-0.017500143498182297,452,26.524330239999998,755.98
235520,226,115,1039,0.005602165,-0.00870047377247829,0.0004766528,-5.241477832198143,0.9309046268463135,0.1,0.12305320706218481,0.230712890625,-0.018405277281999588,456,26.494913320000002,755.53
237568,228,116,1039,0.0060225753,-0.009479444604949094,0.000476448,-5.255782142281532,0.9464888572692871,0.1,0.11354625737294555,0.2489013671875,-0.02389064058661461,460,26.512208920000003,755.17
239616,230,117,1039,0.005476239,-0.010813084358233027,0.0004762432,-5.242978200316429,0.9301789999008179,0.1,0.12820467725396156,0.228271484375,-0.005790144205093384,464,26.54019392,757.49
241664,232,118,1039,0.005180196,-0.0056522930099163204,0.0004760384,-5.20704859495163,0.9446543455123901,0.1,0.14401669055223465,0.199462890625,0.029401250183582306,468,26.78021904,765.21
243712,234,119,1038,0.006320967,-0.008357036669622175,0.00047583360000000004,-5.227239340543747,0.9689246416091919,0.1,0.09786268859170377,0.2239990234375,-0.033709652721881866,472,26.771970989999996,765.11
245760,236,120,1038,0.0059177177,-0.0052695392951136455,0.0004756288,-5.233167931437492,0.8495314717292786,0.1,0.1827026477549225,0.2713623046875,-0.0025821663439273834,476,26.76352643,766.69
247808,238,121,1038,0.005750714,-0.005364235577872023,0.000475424,-5.259584665298462,0.8632727265357971,0.1,0.1985333226621151,0.209228515625,0.05149698257446289,480,26.64223308,764.64
249856,240,122,1038,0.005332225,-0.0072747265512589365,0.0004752192,-5.281482487916946,0.8759714365005493,0.1,0.1973499716259539,0.2139892578125,0.022518858313560486,484,26.600291860000002,764.99
251904,242,123,1038,0.004888423,-0.006947569490876049,0.00047501440000000003,-5.2534831911325455,0.9226346015930176,0.1,0.1284965150989592,0.1904296875,-0.020826030522584915,488,26.59696069,765.8
253952,244,124,1038,0.0061854096,-0.010021113237598911,0.0004748096,-5.250772699713707,0.9582556486129761,0.1,0.11760401097126305,0.2174072265625,-0.021863408386707306,492,26.77543735,771.37
256000,246,125,1037,0.0044548037,-0.00867899355944246,0.0004746048,-5.266689151525497,0.9547351598739624,0.1,0.12250921782106161,0.233642578125,-0.013278529047966003,496,26.850159730000005,772.66
258048,248,126,1037,0.005216842,-0.006583861410035752,0.0004744,-5.245065987110138,0.9227743148803711,0.1,0.16688883863389492,0.2230224609375,-0.012476444244384766,500,26.741567240000006,769.74
260096,250,127,1037,0.0048362357,-0.00959138575126417,0.00047419519999999997,-5.272554367780685,0.9400433897972107,0.1,0.11915141390636563,0.2098388671875,-0.01992662250995636,504,26.70561951,770.59
262144,252,128,1037,0.004546142,-0.006960994534892961,0.0004739904,-5.256412178277969,0.9280550479888916,0.1,0.12504111998714507,0.1839599609375,-0.008080460131168365,508,26.70561951,770.59
264192,254,129,1037,0.0048413654,-0.005245798674877733,0.00047378560000000005,-5.26608045399189,0.9286587834358215,0.1,0.12908682716079056,0.2099609375,-0.014272738248109818,512,26.625051209999995,769.24
266240,256,130,1037,0.0038384371,-0.006357734266202897,0.00047358080000000003,-5.265968516469002,0.8669672012329102,0.1,0.28127826657146215,0.212158203125,0.06428620219230652,516,26.646305950000002,772.18
268288,258,131,1037,0.005409498,-0.0074934467556886375,0.000473376,-5.2572468519210815,0.9696471691131592,0.1,0.10754595138132572,0.2152099609375,-0.01538253203034401,520,26.62656352,772.78
270336,260,132,1036,0.0062072915,-0.008431560272583738,0.0004731712,-5.232027173042297,0.9216258525848389,0.1,0.23312859842553735,0.241943359375,0.03273969143629074,524,26.63857054,772.7
272384,262,133,1037,0.005692634,-0.008793360029812902,0.00047296640000000004,-5.250400736927986,0.9602949023246765,0.1,0.10128921712748706,0.2025146484375,-0.03284475952386856,528,26.654302499999993,773.05
274432,264,134,1037,0.0052371193,-0.005845143459737301,0.0004727616,-5.269423574209213,0.9239841103553772,0.1,0.16899739392101765,0.1978759765625,0.02813476324081421,532,26.654302499999993,773.05
276480,266,135,1037,0.0061787274,-0.006735405811923556,0.0004725568,-5.245257094502449,0.8895315527915955,0.1,0.17976845032535493,0.32470703125,0.03866269439458847,536,26.50686125,770.49
278528,268,136,1037,0.0041755713,-0.008025271628866903,0.000472352,-5.210517436265945,0.9381256699562073,0.1,0.1663295435719192,0.18896484375,-0.013614654541015625,540,26.43942619,772.23
280576,270,137,1037,0.006603492,-0.006716941643389873,0.0004721472,-5.225845009088516,0.9628562331199646,0.1,0.14842942892573774,0.246826171875,-0.012715104967355728,544,26.354735850000008,768.56
282624,272,138,1037,0.004724646,-0.006785637000575662,0.0004719424,-5.220898747444153,0.9686307907104492,0.1,0.09831246500834823,0.2005615234375,-0.027396947145462036,548,26.48826497,772.62
284672,274,139,1037,0.0052403514,-0.007042846787953749,0.0004717376,-5.196091637015343,0.9631944298744202,0.1,0.10116780060343444,0.2110595703125,-0.011876586824655533,552,26.48826497,772.62
286720,276,140,1036,0.0050268015,-0.00534265955502633,0.0004715328,-5.225297570228577,0.9456398487091064,0.1,0.10476985620334744,0.2425537109375,-0.02146143466234207,556,26.41128044,770.96
288768,278,141,1036,0.0062402417,-0.006132437847554684,0.000471328,-5.227920949459076,0.8699709177017212,0.1,0.18593546864576638,0.22607421875,0.00043971091508865356,560,26.43094282,770.15
290816,280,142,1036,0.005392156,-0.007164307884522714,0.0004711232,-5.232343375682831,0.9351766109466553,0.1,0.15007481118664145,0.201416015625,0.009796511381864548,564,26.5195207,771.89
292864,282,143,1036,0.0055270544,-0.00910503978957422,0.00047091840000000005,-5.229634836316109,0.959826648235321,0.1,0.11996810813434422,0.216552734375,-0.01977238804101944,568,26.730949810000002,772.29
294912,284,144,1036,0.0054641473,-0.008622552530141547,0.00047071360000000003,-5.24511530995369,0.9633311629295349,0.1,0.1273487010039389,0.2109375,-0.010503839701414108,572,26.739721870000004,772.52
296960,286,145,1036,0.0043467577,-0.0076583476475207135,0.0004705088,-5.227063775062561,0.9512265920639038,0.1,0.14414122723974288,0.1768798828125,0.005079213529825211,576,26.933291839999992,774.96
299008,288,146,1037,0.0051652575,-0.009703248098958284,0.000470304,-5.197873994708061,0.9232531189918518,0.1,0.14277296350337565,0.2376708984375,-0.010730065405368805,580,27.01683273,776.91
301056,290,147,1036,0.0059850095,-0.007618449977599084,0.0004700992,-5.20992611348629,0.9432616233825684,0.1,0.1476780422963202,0.20703125,0.0014321357011795044,584,26.88796207,774.07
303104,292,148,1036,0.0054677455,-0.0066490916651673615,0.0004698944,-5.227520897984505,0.952462911605835,0.1,0.14704202953726053,0.2293701171875,-0.014497943222522736,588,26.841323960000004,773.69
305152,294,149,1037,0.0053302785,-0.008241394098149613,0.0004696896,-5.209843531250954,0.9592437148094177,0.1,0.11862237402237952,0.224853515625,-0.033537790179252625,592,26.8073148,770.53
307200,296,150,1036,0.0041205212,-0.008243748743552715,0.0004694848,-5.202432736754417,0.9433503746986389,0.1,0.15940912044607103,0.16357421875,0.004096195101737976,596,26.775309280000005,770.63
309248,298,151,1036,0.005087464,-0.009148630531853996,0.00046928,-5.176449283957481,0.9570903778076172,0.1,0.13896210794337094,0.232666015625,-0.015913251787424088,600,26.772651580000005,768.18
311296,300,152,1036,0.00507739,-0.008863770141033456,0.0004690752,-5.212809264659882,0.9457756280899048,0.1,0.12663830840028822,0.19189453125,-0.0011564455926418304,604,26.832131860000004,769.14
313344,302,153,1036,0.0066391397,-0.008373457792913541,0.00046887040000000006,-5.168157070875168,0.9648082256317139,0.1,0.10313734598457813,0.259765625,-0.022053688764572144,608,26.807983479999997,768.14
315392,304,154,1036,0.005356461,-0.007806933717802167,0.00046866560000000004,-5.187350928783417,0.9406408071517944,0.1,0.14591373200528324,0.2091064453125,-0.008775588124990463,612,26.83661991,768.32
317440,306,155,1036,0.00678778,-0.00839724118122831,0.0004684608,-5.175975173711777,0.9427062273025513,0.1,0.17146124318242073,0.2139892578125,-0.004481934010982513,616,26.900975540000005,768.5
319488,308,156,1036,0.0062823235,-0.007887699641287327,0.000468256,-5.188730418682098,0.956688404083252,0.1,0.135887301992625,0.2274169921875,0.00369475781917572,620,26.942148410000005,766.74
321536,310,157,1036,0.005970275,-0.007824158208677545,0.0004680512,-5.178586229681969,0.9757732152938843,0.1,0.08733714325353503,0.2196044921875,-0.02359996736049652,624,26.972050440000007,766.66
323584,312,158,1036,0.0051792962,-0.00879459732095711,0.0004678464,-5.1806667149066925,0.9459497928619385,0.1,0.1337305677589029,0.2178955078125,-0.0017231926321983337,628,27.174909750000005,767.81
325632,314,159,1036,0.0060554286,-0.006686037653707899,0.0004676416,-5.185082376003265,0.9633879661560059,0.1,0.10410515684634447,0.21826171875,-0.005546700209379196,632,27.20336311,765.54
327680,316,160,1036,0.0055729197,-0.007757647297694348,0.0004674368,-5.203347399830818,0.9334556460380554,0.1,0.16239270800724626,0.191162109375,-0.0007981061935424805,636,27.189719360000005,763.73
329728,318,161,1036,0.0055129128,-0.008899996391846798,0.000467232,-5.190237417817116,0.946868896484375,0.1,0.14938054094091058,0.2186279296875,-0.007338181138038635,640,27.323407980000002,764.98
331776,320,162,1036,0.0072538247,-0.010913296762737446,0.00046702719999999997,-5.1842892318964005,0.970194399356842,0.1,0.10047047212719917,0.25439453125,-0.026977229863405228,644,27.2043391,759.93
333824,322,163,1036,0.0059315935,-0.007359464099863544,0.00046682239999999996,-5.167452558875084,0.9100772738456726,0.1,0.17076055775396526,0.2386474609375,0.0028958022594451904,648,27.18957558,760.47
335872,324,164,1036,0.004827249,-0.0084867688419763,0.00046661760000000005,-5.153875112533569,0.9730043411254883,0.1,0.09846991975791752,0.2156982421875,-0.036603644490242004,652,27.169161580000004,761.91
337920,325,165,1036,0.005827534,-0.008473423862596974,0.00046641280000000003,-5.161623552441597,0.9333858489990234,0.1,0.174998686183244,0.251220703125,-0.002058163285255432,656,27.435769779999998,764.86
339968,327,166,1036,0.00584054,-0.008780515723628923,0.000466208,-5.197363719344139,0.944080114364624,0.1,0.1418690411373973,0.2298583984375,-0.014094598591327667,660,27.546401619999994,766.99
342016,329,167,1036,0.0053039608,-0.006251778977457434,0.0004660032,-5.134196385741234,0.9516423344612122,0.1,0.14744856604374945,0.220458984375,-0.006557896733283997,664,27.665862309999998,766.4
344064,331,168,1036,0.003949849,-0.007073910644976422,0.0004657984,-5.1658972799777985,0.9480472803115845,0.1,0.14603313896805048,0.172607421875,0.00876210629940033,668,27.51772737,760.72
346112,333,169,1036,0.004531895,-0.008941727646742947,0.00046559360000000003,-5.1378921419382095,0.9679089188575745,0.1,0.11895929835736752,0.19189453125,-0.016756661236286163,672,27.506891610000004,757.75
348160,335,170,1036,0.009258806,-0.007268712419318035,0.0004653888,-5.159623876214027,0.9583386182785034,0.1,0.14571271580643952,0.245361328125,0.009157460182905197,676,27.599835289999998,758.9
350208,337,171,1036,0.0061728973,-0.007945426463265903,0.000465184,-5.115840047597885,0.9683568477630615,0.1,0.14022102858871222,0.2513427734375,-0.007713038474321365,680,27.723971149999997,758.02
352256,339,172,1036,0.0065119173,-0.007931791769806296,0.0004649792,-5.11304098367691,0.9563930630683899,0.1,0.14164480031467974,0.2203369140625,-0.015329219400882721,684,27.6569719,755.42
354304,341,173,1036,0.004863412,-0.007947192047140561,0.00046477439999999997,-5.142191976308823,0.9162810444831848,0.1,0.19251080695539713,0.194091796875,0.0033453255891799927,688,27.530895680000004,750.7
356352,343,174,1036,0.0047775037,-0.008623291680123657,0.00046456960000000006,-5.206448167562485,0.9200423955917358,0.1,0.14718338008970022,0.190673828125,-0.018203310668468475,692,27.478164810000006,748.61
358400,345,175,1036,0.0060977703,-0.007734518847428262,0.00046436480000000004,-5.14658311009407,0.9644384980201721,0.1,0.14495700760744512,0.2254638671875,0.012487612664699554,696,27.561579549999998,747.16
360448,347,176,1036,0.006647441,-0.010077413273393176,0.00046416000000000003,-5.102905288338661,0.9793574810028076,0.1,0.10597264161333442,0.25341796875,-0.022080138325691223,700,27.540296249999997,746.52
362496,349,177,1036,0.004830186,-0.004002458372269757,0.0004639552,-5.082005545496941,0.9540504217147827,0.1,0.17869815649464726,0.2310791015625,0.01462554931640625,704,27.360166769999992,743.06
364544,351,178,1036,0.005093638,-0.008965461660409346,0.0004637504,-5.140033408999443,0.9647566080093384,0.1,0.10691549070179462,0.2230224609375,-0.017816200852394104,708,27.370880909999993,743.56
366592,353,179,1036,0.005016344,-0.007686571130761877,0.00046354560000000004,-5.1512493044137955,0.9419841170310974,0.1,0.17904310137964785,0.2376708984375,0.014932997524738312,712,27.096454180000002,732.74
368640,355,180,1036,0.0044388473,-0.00917820367612876,0.0004633408,-5.201201185584068,0.9425303936004639,0.1,0.1607602541334927,0.1619873046875,0.01993957906961441,716,26.91445796,726.32
370688,357,181,1036,0.0053697852,-0.008755560527788475,0.000463136,-5.104349032044411,0.9731997847557068,0.1,0.12191767059266567,0.2181396484375,-0.014748282730579376,720,26.83137386,725.29
372736,359,182,1036,0.005922354,-0.008718493496417068,0.0004629312,-5.1290890872478485,0.9302371740341187,0.1,0.20057050418108702,0.228759765625,0.015339143574237823,724,26.82629526,725.0
