time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
290816,1031,281,142,-0.0063757845491636544,564,0.0002355616,0.0077883955,0.028063558042049408,0.2,-5.138042762875557,0.21396760968491435,0.9407832622528076,0.0762939453125,24.800185100000004,647.81
292864,1031,283,143,-0.007095463821315207,568,0.00023545920000000002,0.007574085,0.022863350808620453,0.2,-5.056484594941139,0.2122929901815951,0.9469119310379028,0.080322265625,24.608639229999994,642.64
294912,1031,285,144,-0.006543952535139397,572,0.00023535680000000002,0.00731254,0.015245005488395691,0.2,-5.129648149013519,0.21392389433458447,0.9502342939376831,0.0592041015625,24.86399204,645.66
296960,1031,287,145,-0.007661947951419279,576,0.0002352544,0.011576894,0.054068673402071,0.2,-5.000635340809822,0.2214133250527084,0.9575050473213196,0.0811767578125,24.883163099999997,643.14
299008,1031,290,146,-0.007596892304718494,580,0.000235152,0.008495796,0.022788379341363907,0.2,-4.990702345967293,0.18274985626339912,0.9550283551216125,0.0679931640625,24.792832030000003,635.17
301056,1030,292,147,-0.005808314308524132,584,0.0002350496,0.008615175,-0.007930237799882889,0.2,-5.1372325867414474,0.13599979761056602,0.9612720012664795,0.0811767578125,25.04133166,641.77
303104,1030,294,148,-0.00817393627949059,588,0.0002349472,0.010757436,0.014756601303815842,0.2,-4.935764521360397,0.16628083353862166,0.9652475714683533,0.0902099609375,25.15836327,643.4
305152,1031,295,149,-0.008975978416856378,592,0.0002348448,0.008799836,0.06254810839891434,0.2,-5.111690893769264,0.27634209860116243,0.8844506740570068,0.0814208984375,25.29328662,641.45
307200,1030,297,150,-0.008031805977225304,596,0.0002347424,0.008727571,0.027257297188043594,0.2,-5.00598056614399,0.180391906760633,0.9607477188110352,0.10546875,25.354467149999994,642.4
309248,1030,300,151,-0.0029092336480971426,600,0.00023464,0.0068965876,0.06789379566907883,0.2,-5.034284234046936,0.2584398351609707,0.9269062280654907,0.12060546875,25.336354589999992,639.73
311296,1030,302,152,-0.0045858755765948445,604,0.0002345376,0.012780173,0.0670735090970993,0.2,-4.964392364025116,0.29356069257482886,0.9352716207504272,0.09521484375,25.04935522,636.47
313344,1030,304,153,-0.004013299447251484,608,0.00023443520000000003,0.0062141316,0.10902853310108185,0.2,-4.870738595724106,0.3706990536302328,0.9293344020843506,0.060546875,24.934000660000002,632.3
315392,1030,306,154,-0.005718824308132753,612,0.00023433280000000002,0.0067481576,0.016668543219566345,0.2,-4.894001394510269,0.1818416239693761,0.9492826461791992,0.0721435546875,25.036044170000004,634.68
317440,1030,308,155,-0.005511344861588441,616,0.0002342304,0.0064712698,0.03882848471403122,0.2,-5.027110204100609,0.21528595592826605,0.9208692312240601,0.0692138671875,24.97659204,626.13
319488,1029,310,156,-0.003972843202063814,620,0.000234128,0.014078688,0.032905213534832,0.2,-4.997999668121338,0.22165050776675344,0.9535911083221436,0.1312255859375,24.990913909999996,624.53
321536,1030,312,157,-0.011362605189788155,624,0.0002340256,0.009849996,0.009313426911830902,0.2,-4.909571632742882,0.20056118350476027,0.9576632380485535,0.095458984375,25.0594945,626.29
323584,1030,314,158,-0.009436517400899902,628,0.0002339232,0.010847814,0.03217741847038269,0.2,-4.915901020169258,0.22012115363031626,0.9465968608856201,0.083984375,25.053571889999997,626.29
325632,1030,316,159,-0.005531598842935637,632,0.0002338208,0.008654663,0.04422625154256821,0.2,-4.988495171070099,0.2615826982073486,0.8958891034126282,0.07958984375,24.93169939,623.61
327680,1030,318,160,-0.008298620930872858,636,0.0002337184,0.010868983,-0.007435698062181473,0.2,-5.038916602730751,0.12280755722895265,0.9483809471130371,0.1033935546875,25.10641115,624.03
329728,1030,320,161,-0.007689741643844172,640,0.000233616,0.012671259,0.0190306156873703,0.2,-4.957574173808098,0.17190948245115578,0.9532772302627563,0.101806640625,25.17495574,627.04
331776,1030,322,162,-0.008072717231698334,644,0.00023351359999999999,0.008504213,0.05422668904066086,0.2,-4.913982763886452,0.20230656629428267,0.9395923018455505,0.0780029296875,25.2761578,629.52
333824,1030,323,163,-0.001434130361303687,648,0.00023341119999999998,0.010341139,0.041921697556972504,0.2,-4.950295001268387,0.2016447028145194,0.9500079154968262,0.14208984375,25.057968819999996,621.3
335872,1030,326,164,-0.004962278588209301,652,0.00023330880000000003,0.008856272,0.07695073634386063,0.2,-4.980900391936302,0.28716160356998444,0.902947187423706,0.101318359375,24.99502207,622.45
337920,1029,328,165,-0.007714242994552478,656,0.00023320640000000002,0.011889521,0.0413818359375,0.2,-4.938640356063843,0.21231604600325227,0.9540984630584717,0.1153564453125,24.961311730000002,621.38
339968,1029,330,166,-0.0043173324229428545,660,0.000233104,0.0077312095,0.03676960989832878,0.2,-4.853543862700462,0.18468941282480955,0.9535225033760071,0.0819091796875,24.958093240000004,622.72
342016,1029,332,167,-0.006961809296626598,664,0.0002330016,0.012290775,0.001169651746749878,0.2,-5.137011393904686,0.15284991986118257,0.9249705076217651,0.0936279296875,24.87966598,623.19
344064,1029,334,168,-0.003904483062797226,668,0.0002328992,0.017382972,-0.005646213889122009,0.2,-4.935955807566643,0.13500928250141442,0.9699926376342773,0.1312255859375,24.942972370000003,623.41
346112,1029,336,169,-0.0076171344553586096,672,0.00023279680000000001,0.008472599,0.020138517022132874,0.2,-4.910345748066902,0.238231529481709,0.9495051503181458,0.088134765625,24.911909909999995,622.1
348160,1029,338,170,-0.004652682633604854,676,0.0002326944,0.010958696,0.007105916738510132,0.2,-4.967551723122597,0.14968564570881426,0.9664971232414246,0.10498046875,24.92117865,624.08
350208,1029,340,171,-0.007104359188815579,680,0.000232592,0.007448095,0.02540000155568123,0.2,-5.02664615213871,0.1816790383309126,0.953417181968689,0.0869140625,24.89703423,623.8
352256,1028,342,172,-0.008260860049631447,684,0.0002324896,0.013653068,0.05774684250354767,0.2,-4.942167192697525,0.34815218346193433,0.8926228284835815,0.1107177734375,24.75695304,622.69
354304,1028,344,173,-0.007137639666325413,688,0.00023238719999999998,0.008833965,0.018292061984539032,0.2,-4.981954216957092,0.19664960587397218,0.955889105796814,0.080810546875,24.745831069999998,621.8
356352,1028,346,174,-0.00834615994244814,692,0.00023228480000000003,0.009915116,0.08058394491672516,0.2,-4.997895151376724,0.2855122908949852,0.9279214143753052,0.099609375,24.714071760000003,622.52
358400,1028,348,175,-0.010244321267236955,696,0.00023218240000000002,0.009137522,0.027688294649124146,0.2,-4.992541775107384,0.20773380436003208,0.9531567096710205,0.1141357421875,24.47764921,618.45
360448,1028,350,176,-0.00719817538629286,700,0.00023208000000000001,0.010913707,0.049341876059770584,0.2,-5.080507755279541,0.21988628758117557,0.9387741088867188,0.106201171875,24.681512870000002,624.08
362496,1028,352,177,-0.005587033461779356,704,0.0002319776,0.009312242,0.025219321250915527,0.2,-5.043955847620964,0.21072128415107727,0.9521929025650024,0.1583251953125,24.556713200000004,623.15
364544,1028,354,178,-0.006415692332666367,708,0.0002318752,0.011639541,0.00613262876868248,0.2,-4.954067379236221,0.17391558550298214,0.9646337032318115,0.0933837890625,24.530282140000004,622.51
366592,1028,356,179,-0.007596901181386784,712,0.00023177280000000002,0.014838889,0.016469649970531464,0.2,-5.003626778721809,0.19808686105534434,0.9383087158203125,0.1136474609375,24.68694541,623.34
368640,1028,358,180,-0.009362340351799503,716,0.0002316704,0.011923641,0.013413991779088974,0.2,-5.205419510602951,0.14238461083732545,0.9528990983963013,0.0989990234375,24.643137850000002,624.86
370688,1028,360,181,-0.00822544691618532,720,0.000231568,0.008926281,-0.011333316564559937,0.2,-5.0414741188287735,0.14327162480913103,0.971014142036438,0.0855712890625,24.581206910000002,622.31
372736,1028,362,182,-0.00763327706954442,724,0.0002314656,0.008472852,0.021319963037967682,0.2,-5.032720983028412,0.1848615352064371,0.9614368081092834,0.0950927734375,24.48335312,617.14
374784,1028,364,183,-0.005768058181274682,728,0.0002313632,0.0076084565,0.050948213785886765,0.2,-5.046314865350723,0.28555199643597007,0.9362264275550842,0.0704345703125,24.53674625,620.46
376832,1028,366,184,-0.008676936238771304,732,0.0002312608,0.009970709,0.006984114646911621,0.2,-5.060527950525284,0.16731259250082076,0.9529627561569214,0.08642578125,24.74421815,622.87
378880,1028,368,185,-0.007184029120253399,736,0.0002311584,0.008958813,0.013439536094665527,0.2,-5.126007571816444,0.2582751056179404,0.9166739583015442,0.1116943359375,24.71039838,622.43
380928,1028,370,186,-0.006266420386964455,740,0.00023105600000000002,0.009058675,0.033163610845804214,0.2,-4.967628240585327,0.21303359372541308,0.932858943939209,0.072265625,24.78191462,623.99
382976,1028,372,187,-0.00388485990697518,744,0.0002309536,0.006923353,0.01830305904150009,0.2,-5.037560507655144,0.17595985811203718,0.9581743478775024,0.103759765625,25.098335070000005,635.87
385024,1028,374,188,-0.006909741496201605,748,0.0002308512,0.0070975316,-0.0006083697080612183,0.2,-4.941223993897438,0.161685073049739,0.9583002328872681,0.064453125,24.8999247,632.52
387072,1028,376,189,0.0002400836965534836,752,0.0002307488,0.008582986,0.05271513760089874,0.2,-4.8928239941596985,0.28125919308513403,0.9104373455047607,0.11376953125,24.982975680000003,632.67
389120,1028,378,190,-0.00838583370205015,756,0.00023064640000000001,0.009911267,0.021853193640708923,0.2,-4.9586823135614395,0.23281638789922,0.9228326082229614,0.084716796875,25.035314930000006,633.28
391168,1028,380,191,-0.007583932747365907,760,0.000230544,0.016697925,0.026080429553985596,0.2,-5.098831042647362,0.16724987840279937,0.9298672080039978,0.1392822265625,25.32522125,636.43
393216,1028,382,192,-0.008827098296023905,764,0.0002304416,0.01126269,0.020545169711112976,0.2,-5.134768053889275,0.22096437541767955,0.8908532857894897,0.0938720703125,25.227228609999997,633.79
395264,1027,384,193,-0.009477771483943798,768,0.0002303392,0.0103574,0.0564454086124897,0.2,-5.030127823352814,0.20906910812482238,0.9476863145828247,0.0921630859375,25.236183979999996,633.73
397312,1027,386,194,-0.006626314629102126,772,0.00023023679999999998,0.0046897926,0.03471890836954117,0.2,-4.983444929122925,0.2795393420383334,0.9317272901535034,0.061279296875,25.80866023,646.15
399360,1027,388,195,-0.009559402154991403,776,0.0002301344,0.007990578,0.05892785266041756,0.2,-4.970130577683449,0.25166453095152974,0.9327563047409058,0.069580078125,25.80477531,645.72
401408,1028,390,196,-0.0037294306239346042,780,0.00023003200000000002,0.0067528104,0.023854628205299377,0.2,-5.013263508677483,0.1776028648018837,0.9454703330993652,0.0611572265625,25.80477531,645.72
403456,1028,392,197,-0.013074784190393984,784,0.00022992960000000002,0.008524365,0.008999630808830261,0.2,-5.07057598233223,0.16575168538838625,0.9351190328598022,0.090087890625,25.795766299999997,644.15
405504,1028,394,198,-0.0077276782831177115,788,0.0002298272,0.015054973,0.003671206533908844,0.2,-5.092873245477676,0.1520598130300641,0.9233012199401855,0.123291015625,25.76471865,646.6
407552,1028,396,199,-0.007424768729833886,792,0.0002297248,0.011669856,0.06578671932220459,0.2,-4.90794064104557,0.28398977732285857,0.9293850660324097,0.09716796875,25.919394320000002,649.98
409600,1028,398,200,-0.0063921895052772015,796,0.00022962240000000002,0.012283346,0.022287368774414062,0.2,-4.916271790862083,0.1475283969193697,0.9635820388793945,0.098388671875,25.877449150000004,652.14
411648,1028,400,201,-0.003218185738660395,800,0.00022952,0.0106062945,0.013455264270305634,0.2,-4.903078854084015,0.17519976198673248,0.942639172077179,0.1094970703125,26.03566931,656.0
413696,1028,402,202,-0.000562546425499022,804,0.0002294176,0.01147475,0.039791230112314224,0.2,-4.936230078339577,0.21780733717605472,0.9215945601463318,0.1300048828125,26.074231639999994,658.56
415744,1028,404,203,-0.010551286191912368,808,0.0002293152,0.012374844,0.006403591483831406,0.2,-4.918060764670372,0.16250339290127158,0.9471819400787354,0.1021728515625,26.31013386,662.73
417792,1028,406,204,-0.009967617661459371,812,0.0002292128,0.009791226,0.014222122728824615,0.2,-4.815878868103027,0.17045880760997534,0.960948646068573,0.078369140625,26.31013386,662.73
419840,1028,408,205,-0.010160869569517672,816,0.0002291104,0.016789138,0.021659061312675476,0.2,-4.85631562769413,0.1848778072744608,0.9547256827354431,0.12255859375,26.46180579,669.39
421888,1028,410,206,-0.00718041553045623,820,0.000229008,0.010552484,0.030366454273462296,0.2,-5.032760262489319,0.1686828569509089,0.9287471771240234,0.122314453125,26.72685379,675.55
423936,1028,412,207,-0.00810236792312935,824,0.0002289056,0.0062073935,0.011741124093532562,0.2,-4.938193708658218,0.17877218313515186,0.9369299411773682,0.065185546875,26.820596640000005,680.14
425984,1028,414,208,-0.010571898747002706,828,0.0002288032,0.011063593,0.003066606819629669,0.2,-4.937857940793037,0.16213531442917883,0.9413260817527771,0.0919189453125,26.83418163,681.93
428032,1028,416,209,-0.007912168803159148,832,0.0002287008,0.00820403,0.024602022022008896,0.2,-4.898081749677658,0.15105140744708478,0.9556723833084106,0.0810546875,27.24532781,693.25
430080,1028,418,210,-0.009993393992772326,836,0.00022859840000000002,0.0129146315,-0.014075737446546555,0.2,-4.904302030801773,0.13485697750002146,0.960224449634552,0.1207275390625,27.38840531,697.73
432128,1027,420,211,-0.007533056254032999,840,0.00022849600000000002,0.008709308,0.053185053169727325,0.2,-4.869593173265457,0.22782799322158098,0.9322268962860107,0.073974609375,27.42586537,701.2
434176,1028,422,212,-0.00623642434948124,844,0.0002283936,0.007075273,0.021728426218032837,0.2,-4.881069675087929,0.1911926199682057,0.9399636387825012,0.083740234375,27.474921010000003,703.74
436224,1028,424,213,-0.009279012723709457,848,0.0002282912,0.009159651,0.02233252301812172,0.2,-4.926753133535385,0.18630901351571083,0.9327978491783142,0.087646484375,27.504412650000003,704.1
438272,1028,426,214,-0.011715905595337972,852,0.0002281888,0.008055864,-0.014947161078453064,0.2,-4.954036548733711,0.131887222873047,0.9535954594612122,0.06494140625,27.590769180000002,709.33
440320,1027,428,215,-0.007530583709012717,856,0.0002280864,0.009030078,-0.01942623406648636,0.2,-4.91743341088295,0.1388706148136407,0.9617630243301392,0.109619140625,27.73095955,713.26
442368,1027,430,216,-0.006737492571119219,860,0.000227984,0.0077687204,-0.006174556910991669,0.2,-4.923090502619743,0.17032236885279417,0.9353440999984741,0.0633544921875,27.736914190000004,715.39
444416,1027,432,217,-0.006883771828142926,864,0.0002278816,0.0077185705,0.015372797846794128,0.2,-4.947975531220436,0.16757692769169807,0.9307877421379089,0.1094970703125,27.818816090000006,718.18
446464,1027,434,218,-0.007634961679286789,868,0.00022777920000000002,0.01170454,0.024968504905700684,0.2,-4.972676664590836,0.16343043465167284,0.9306510090827942,0.1087646484375,28.012284680000004,726.08
448512,1027,436,219,-0.00921436662611086,872,0.0002276768,0.00908671,-0.02863144502043724,0.2,-5.014117732644081,0.11671080766245723,0.9430335760116577,0.0712890625,28.117560260000005,729.58
450560,1027,438,220,-0.00804466249246616,876,0.00022757440000000003,0.0077654626,-0.004090078175067902,0.2,-4.928792774677277,0.16943347523920238,0.9401805400848389,0.058349609375,28.165139420000006,734.94
452608,1027,440,221,-0.005101580114569515,880,0.00022747200000000002,0.0067783445,0.018237128853797913,0.2,-4.917660236358643,0.1912354347296059,0.9212268590927124,0.04150390625,28.133560480000007,735.85
454656,1027,442,222,-0.006311444740276784,884,0.0002273696,0.010488939,0.01701599359512329,0.2,-4.949716657400131,0.18259475892409682,0.9290857315063477,0.0928955078125,28.183383130000003,739.58
456704,1027,444,223,-0.007861212099669501,888,0.0002272672,0.007948499,0.00924539566040039,0.2,-4.929306164383888,0.16884285071864724,0.9350098967552185,0.08544921875,28.21159376,738.7
458752,1027,446,224,-0.011423694668337703,892,0.0002271648,0.01106688,0.026525385677814484,0.2,-4.992953062057495,0.20391768543049693,0.8767416477203369,0.1292724609375,28.02665285,738.95
460800,1027,448,225,-0.0033073358790716156,896,0.0002270624,0.0107033765,0.027299992740154266,0.2,-5.007764309644699,0.20076789986342192,0.9070390462875366,0.0914306640625,28.265244159999995,742.89
462848,1027,450,226,-0.011167692326125689,900,0.00022696,0.00977168,0.02393706887960434,0.2,-4.868249788880348,0.20649259444326162,0.9393483996391296,0.08642578125,28.297478459999997,750.28
464896,1027,452,227,-0.008784182136878371,904,0.0002268576,0.0060690353,0.06848397850990295,0.2,-4.962398022413254,0.2922795400954783,0.91166752576828,0.0888671875,28.16259077,752.82
466944,1027,454,228,-0.010416725461254828,908,0.0002267552,0.0083446205,0.0012941360473632812,0.2,-4.916366368532181,0.14796844846569002,0.9617736339569092,0.11474609375,28.16259077,752.82
468992,1027,456,229,-0.00787366385338828,912,0.00022665279999999999,0.008622922,-0.0003044307231903076,0.2,-4.998101189732552,0.1491154523100704,0.9238406419754028,0.0804443359375,28.0740797,753.72
471040,1027,458,230,-0.009768059506313875,916,0.00022655039999999998,0.011040677,0.002103753387928009,0.2,-5.0024998635053635,0.16997088468633592,0.9486629366874695,0.11572265625,27.808243309999998,748.71
473088,1027,460,231,-0.008930495925596915,920,0.00022644800000000002,0.01116205,0.030739039182662964,0.2,-4.966910094022751,0.21998987765982747,0.9526346921920776,0.1083984375,27.92871814,749.48
475136,1027,462,232,-0.009887090331176296,924,0.00022634560000000002,0.010294748,3.57702374458313e-05,0.2,-4.999875023961067,0.17629183130338788,0.959964394569397,0.0836181640625,28.042100789999996,754.51
477184,1027,464,233,-0.008589526201831177,928,0.0002262432,0.008013673,-0.004193931818008423,0.2,-5.010324537754059,0.15527622774243355,0.9462428689002991,0.06982421875,28.042100789999996,754.51
