time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
504,1002,1029,1032192,0.016648022,0.0003969856,-0.018151849042624235,0.2354736328125,-4.4081777185201645,0.13226394378580153,2012,0.15,0.937487781047821,-0.01576286554336548,790.5,34.82096288
505,1005,1029,1034240,0.01706108,0.0003967808,-0.017758854693965986,0.2353515625,-4.270977929234505,0.09708189871162176,2016,0.15,0.9825667142868042,-0.043712809681892395,792.54,34.83519163
506,1007,1029,1036288,0.010257844,0.000396576,-0.015978172712493688,0.185546875,-4.308769166469574,0.14824435929767787,2020,0.15,0.9656217098236084,-0.017667047679424286,794.7,34.91941617
507,1008,1029,1038336,0.018511252,0.00039637120000000003,-0.017418421441107057,0.2186279296875,-4.338851496577263,0.1201725690625608,2024,0.15,0.9627323150634766,-0.023839659988880157,792.85,34.84890849
508,1010,1029,1040384,0.014298368,0.0003961664,-0.017899042140925303,0.23486328125,-4.36978554725647,0.14943318511359394,2028,0.15,0.915919840335846,-0.0001096576452255249,793.22,34.95336377
509,1013,1029,1042432,0.015207732,0.00039596160000000005,-0.0175695474317763,0.2225341796875,-4.423574477434158,0.08907701238058507,2032,0.15,0.9743078947067261,-0.033452779054641724,793.46,35.041924800000004
510,1014,1029,1044480,0.014448392,0.00039575680000000004,-0.01563416118733585,0.200439453125,-4.415607586503029,0.16967552970163524,2036,0.15,0.9421947002410889,-0.002622738480567932,793.52,35.09993548
511,1016,1029,1046528,0.014054168,0.000395552,-0.017702661745715886,0.2093505859375,-4.344297096133232,0.1037816391326487,2040,0.15,0.977117657661438,-0.038193076848983765,793.96,35.14873758
512,1018,1029,1048576,0.013016623,0.0003953472,-0.012646247632801533,0.1710205078125,-4.360490754246712,0.10026633436791599,2044,0.15,0.9749207496643066,-0.026904486119747162,795.91,35.25079006
513,1020,1029,1050624,0.015749248,0.0003951424,-0.015695232519647107,0.229248046875,-4.405018538236618,0.11479716328904033,2048,0.15,0.9619430303573608,-0.013902317732572556,791.92,35.07918199
514,1022,1029,1052672,0.015670925,0.00039493760000000003,-0.016614227060927078,0.200439453125,-4.462514221668243,0.14087236835621297,2052,0.15,0.9545616507530212,-0.02690550684928894,795.29,35.15703254
515,1024,1029,1054720,0.015367383,0.0003947328,-0.019761960487812757,0.1893310546875,-4.4800815135240555,0.10872926656156778,2056,0.15,0.9676135778427124,-0.03568427264690399,789.66,34.986459
516,1026,1029,1056768,0.012490889,0.000394528,-0.016389303986215964,0.221435546875,-4.447126805782318,0.10286528849974275,2060,0.15,0.9760283827781677,-0.04253271967172623,793.87,35.12323456
517,1028,1029,1058816,0.013633061,0.0003943232,-0.02116177284915466,0.197021484375,-4.413113355636597,0.12733667716383934,2064,0.15,0.9714714884757996,-0.03315190225839615,798.95,35.29277876
518,1030,1029,1060864,0.014985996,0.00039411839999999997,-0.0100665001955349,0.23388671875,-4.394644394516945,0.12209062930196524,2068,0.15,0.9695806503295898,-0.03372068703174591,798.95,35.29277876
519,1032,1029,1062912,0.015394942,0.0003939136,-0.015076786512508988,0.21728515625,-4.406391486525536,0.1475420061033219,2072,0.15,0.9434998035430908,-0.014374330639839172,803.86,35.271233280000004
520,1034,1029,1064960,0.012355222,0.0003937088,-0.010524705721763894,0.1968994140625,-4.413580775260925,0.22800126601941884,2076,0.15,0.9197859168052673,0.01243845745921135,803.86,35.271233280000004
521,1036,1029,1067008,0.012488505,0.00039350400000000003,-0.019707020168425515,0.1998291015625,-4.397368505597115,0.14717284846119583,2080,0.15,0.9591495990753174,-0.021798856556415558,803.94,35.281027089999995
522,1038,1029,1069056,0.011971015,0.0003932992,-0.01109609947889112,0.167724609375,-4.406218871474266,0.19310177490115166,2084,0.15,0.9434041976928711,0.014347102493047714,800.68,35.19207794999999
523,1041,1028,1071104,0.011967009,0.0003930944,-0.014186037558829412,0.1790771484375,-4.411505565047264,0.14293248462490737,2088,0.15,0.9586813449859619,-0.014761500060558319,804.79,35.29082108
524,1043,1028,1073152,0.012195392,0.00039288960000000004,-0.014186201733537018,0.2205810546875,-4.399212568998337,0.12275330722332001,2092,0.15,0.9678742289543152,-0.02662055194377899,804.1,35.368390930000004
525,1044,1028,1075200,0.014834004,0.0003926848,-0.010153591079870239,0.2181396484375,-4.38737191259861,0.17897742218337953,2096,0.15,0.9321321249008179,-0.01326267421245575,805.54,35.402667040000004
526,1046,1029,1077248,0.011909025,0.00039248,-0.01649177269428037,0.203369140625,-4.406512930989265,0.12375066219829023,2100,0.15,0.953606367111206,-0.018155403435230255,805.54,35.402667040000004
527,1048,1029,1079296,0.014876129,0.0003922752,-0.016701731539797038,0.2200927734375,-4.478863328695297,0.11319437145721167,2104,0.15,0.9234988689422607,-0.017665885388851166,807.15,35.515355449999994
528,1050,1028,1081344,0.012878329,0.0003920704,-0.018750391755020246,0.2120361328125,-4.457086160778999,0.14368017739616334,2108,0.15,0.9559946060180664,-0.022645752876996994,802.76,35.38011858
529,1053,1028,1083392,0.012014683,0.00039186559999999996,-0.012172614500741474,0.180908203125,-4.340036064386368,0.20870564552024007,2112,0.15,0.955022394657135,0.0016683116555213928,802.66,35.38919446
530,1055,1028,1085440,0.011727665,0.00039166080000000006,-0.01582315556879621,0.173583984375,-4.378533974289894,0.13041726895608008,2116,0.15,0.9629452228546143,-0.01707378774881363,806.38,35.56171919
531,1057,1028,1087488,0.016137615,0.00039145600000000004,-0.013133614746038802,0.2177734375,-4.441314652562141,0.10211920202709734,2120,0.15,0.9570646286010742,-0.018803302198648453,802.51,35.46750212
532,1059,1028,1089536,0.012068593,0.0003912512,-0.003792602685280144,0.18017578125,-4.432185053825378,0.22364468220621347,2124,0.15,0.8615744113922119,0.005439437925815582,800.91,35.48683874999999
533,1061,1028,1091584,0.015744548,0.0003910464,-0.012107818096410483,0.17919921875,-4.4572373032569885,0.2118912204168737,2128,0.15,0.904179573059082,-0.02146027237176895,794.61,35.277051349999994
534,1063,1028,1093632,0.011354674,0.0003908416,-0.015934232433210127,0.160888671875,-4.446499511599541,0.1466208805795759,2132,0.15,0.9632924795150757,-0.020352527499198914,794.07,35.21870359
535,1065,1028,1095680,0.012919552,0.00039063680000000003,-0.013335059295059182,0.184326171875,-4.39796969294548,0.16064275451935828,2136,0.15,0.9496504068374634,-0.020624887198209763,792.79,35.2182648
536,1067,1028,1097728,0.0139191905,0.000390432,-0.015952836052747443,0.2042236328125,-4.435756891965866,0.13738048821687698,2140,0.15,0.9607916474342346,-0.008004464209079742,792.6,35.29348433
537,1069,1028,1099776,0.013051225,0.0003902272,-0.01312243429129012,0.197998046875,-4.469142481684685,0.21133241010829806,2144,0.15,0.8965445756912231,-0.010207585990428925,791.49,35.20685667
538,1071,1028,1101824,0.01312529,0.0003900224,-0.015234485443215817,0.1683349609375,-4.411369696259499,0.22880725655704737,2148,0.15,0.9050682187080383,-0.007104828953742981,789.1,35.06312708
539,1073,1028,1103872,0.011968609,0.00038981759999999997,-0.010433190094772726,0.1834716796875,-4.479422315955162,0.2572376341558993,2152,0.15,0.8756688833236694,0.029782861471176147,780.26,34.71538513
540,1074,1028,1105920,0.0147449495,0.0003896128,-0.012940836691996083,0.1695556640625,-4.308115363121033,0.16235903790220618,2156,0.15,0.9684443473815918,-0.009659629315137863,779.3,34.6863532
541,1076,1028,1107968,0.015246918,0.000389408,-0.012903891678433865,0.212646484375,-4.376717656850815,0.1825826596468687,2160,0.15,0.9187098145484924,3.0547380447387695e-07,779.78,34.61660671999999
542,1078,1028,1110016,0.0169746,0.0003892032,-0.019310428251628764,0.2379150390625,-4.4201046377420425,0.14943574531935155,2164,0.15,0.9383072257041931,-0.010991178452968597,776.88,34.5672182
543,1080,1028,1112064,0.012292663,0.00038899839999999997,-0.015344488638220355,0.159423828125,-4.484150320291519,0.15767738712020218,2168,0.15,0.9310189485549927,-0.017354190349578857,768.12,34.3631843
544,1082,1028,1114112,0.012364656,0.0003887936,-0.013224222289863974,0.1788330078125,-4.459720730781555,0.2030750522390008,2172,0.15,0.9398282170295715,-0.011869043111801147,768.97,34.395410590000004
545,1084,1028,1116160,0.014596479,0.00038858880000000004,-0.016268246748950332,0.1986083984375,-4.423624649643898,0.18258657725527883,2176,0.15,0.9516715407371521,-0.006274275481700897,765.12,34.188531780000005
546,1086,1028,1118208,0.011335917,0.00038838400000000003,-0.013058182681561448,0.147705078125,-4.472478061914444,0.16839095810428262,2180,0.15,0.946326494216919,-0.013402692973613739,767.36,34.31974003
547,1088,1028,1120256,0.013605939,0.0003881792,-0.012462403101380914,0.2049560546875,-4.4573549926280975,0.2037064670585096,2184,0.15,0.9575855135917664,0.03240366280078888,764.87,34.237049139999996
548,1090,1028,1122304,0.011742499,0.0003879744,-0.013627383625134826,0.17822265625,-4.442423239350319,0.22721374314278364,2188,0.15,0.9344502687454224,0.022871896624565125,762.96,34.111930310000005
549,1092,1028,1124352,0.01329815,0.0003877696,-0.013588895060820505,0.1826171875,-4.434669852256775,0.1917872882913798,2192,0.15,0.9408684372901917,0.019244246184825897,759.81,33.97686272
550,1094,1028,1126400,0.011226288,0.0003875648,-0.014270106184994802,0.1614990234375,-4.54381562769413,0.22502379911020398,2196,0.15,0.9364554286003113,0.017208456993103027,761.46,34.06383613
551,1096,1028,1128448,0.013071821,0.00038736,-0.017242868285393342,0.18896484375,-4.438766568899155,0.15473003732040524,2200,0.15,0.9628859758377075,-0.011324986815452576,760.6,34.046457860000004
552,1098,1028,1130496,0.009703167,0.00038715520000000004,-0.00562873347371351,0.17431640625,-4.5028955191373825,0.22338933357968926,2204,0.15,0.9318623542785645,0.005843639373779297,753.84,33.732605119999995
553,1101,1028,1132544,0.013390403,0.00038695040000000003,-0.017610390932532027,0.1805419921875,-4.455928832292557,0.16299592377617955,2208,0.15,0.9523822665214539,-0.031285542994737625,746.56,33.61378666
554,1103,1028,1134592,0.011709025,0.0003867456,-0.01106742698175367,0.165283203125,-4.4870604276657104,0.23831004789099097,2212,0.15,0.9363164901733398,0.06787236779928207,745.42,33.54790825
555,1104,1028,1136640,0.011990646,0.00038654080000000005,-0.01637990679591894,0.18115234375,-4.4510829001665115,0.17619992210529745,2216,0.15,0.9440646171569824,0.002534344792366028,739.07,33.336030830000006
556,1106,1028,1138688,0.014139114,0.00038633600000000004,-0.016908251418499276,0.2022705078125,-4.463261887431145,0.10338345007039607,2220,0.15,0.9763011336326599,-0.031683649867773056,740.68,33.404994810000005
557,1108,1028,1140736,0.008369341,0.0003861312,-0.012785348750185221,0.134033203125,-4.520702123641968,0.1825033542700112,2224,0.15,0.9404741525650024,0.005084998905658722,736.3,33.244257340000004
558,1110,1028,1142784,0.011359749,0.0003859264,-0.014459106481808703,0.1783447265625,-4.463057443499565,0.2121715946123004,2228,0.15,0.9392257332801819,0.009591825306415558,733.36,33.1815854
559,1112,1028,1144832,0.010214316,0.0003857216,-0.014022736868355423,0.164306640625,-4.434719488024712,0.29941770480945706,2232,0.15,0.9271789193153381,0.04017268121242523,730.36,33.070023299999995
560,1114,1028,1146880,0.011995988,0.0003855168,-0.019766290934057906,0.185546875,-4.430261492729187,0.16451636725105345,2236,0.15,0.9691476821899414,-0.006213821470737457,730.4,32.85264823
561,1116,1028,1148928,0.011873076,0.000385312,-0.016508829765371047,0.167724609375,-4.403936371207237,0.18830528110265732,2240,0.15,0.950737476348877,-0.016612447798252106,728.64,32.814092280000004
562,1119,1028,1150976,0.012322162,0.0003851072,-0.017931407899595797,0.1883544921875,-4.407303839921951,0.15135805308818817,2244,0.15,0.9455614686012268,-0.01755595952272415,727.2,32.72091412
563,1121,1028,1153024,0.008658448,0.0003849024,-0.011796816179412417,0.1580810546875,-4.462461203336716,0.3466791966930032,2248,0.15,0.8408123254776001,0.08431729674339294,722.06,32.519207810000005
564,1123,1028,1155072,0.008984195,0.00038469759999999997,-0.011575503333006054,0.1373291015625,-4.383608356118202,0.30728392442688346,2252,0.15,0.9365845918655396,0.052636489272117615,723.19,32.58607759
565,1125,1028,1157120,0.009677118,0.00038449279999999995,-0.013017297693295404,0.1612548828125,-4.393116429448128,0.23096571257337928,2256,0.15,0.953104555606842,0.0008805245161056519,720.32,32.466235090000005
566,1127,1028,1159168,0.013373131,0.00038428800000000004,-0.01963315875036642,0.195556640625,-4.419288545846939,0.16692639468237758,2260,0.15,0.9541502594947815,-0.008453994989395142,721.75,32.54368793
567,1129,1028,1161216,0.010912862,0.00038408320000000003,-0.013405160410911776,0.189697265625,-4.46698597073555,0.19140151655301452,2264,0.15,0.9269157648086548,0.006595619022846222,720.7,32.36101185
568,1130,1028,1163264,0.011928314,0.0003838784,-0.01421954864053987,0.1759033203125,-4.451463937759399,0.21514084562659264,2268,0.15,0.9355378150939941,0.019739873707294464,716.33,32.221453149999995
569,1132,1028,1165312,0.012784529,0.0003836736,-0.020664597701397724,0.184326171875,-4.49898998439312,0.16516169509850442,2272,0.15,0.9448782801628113,-0.026892520487308502,718.52,32.37983552
570,1134,1028,1167360,0.014383227,0.0003834688,-0.020766687077411916,0.2196044921875,-4.477668970823288,0.19586103921756148,2276,0.15,0.9445352554321289,-0.0020835474133491516,718.53,32.37171304
571,1136,1028,1169408,0.0121079385,0.000383264,-0.017466366989538074,0.19580078125,-4.422898560762405,0.2107575684785843,2280,0.15,0.9409526586532593,0.005301229655742645,719.29,32.386458309999995
572,1138,1028,1171456,0.022469608,0.0003830592,-0.015408346807816997,0.2059326171875,-4.377496287226677,0.17928606877103448,2284,0.15,0.9525330066680908,-0.006516255438327789,719.95,32.404223560000005
573,1140,1028,1173504,0.015445692,0.0003828544,-0.019971576024545357,0.2332763671875,-4.436315819621086,0.11207931069657207,2288,0.15,0.9617246985435486,-0.04352209344506264,722.07,32.52205626000001
574,1142,1028,1175552,0.011968022,0.00038264960000000003,-0.019903628039173782,0.20263671875,-4.469052106142044,0.18419786728918552,2292,0.15,0.9091079831123352,-0.002288833260536194,722.45,32.573470969999995
575,1144,1028,1177600,0.009897722,0.0003824448,-0.008081170119112357,0.1932373046875,-4.402703687548637,0.383397210855037,2296,0.15,0.8850117921829224,0.08463695645332336,723.49,32.69179281000001
576,1146,1028,1179648,0.010150989,0.00038224000000000005,-0.014430205017561093,0.1982421875,-4.244361087679863,0.3608557628467679,2300,0.15,0.9390648007392883,0.08189541101455688,721.07,32.70452566
577,1148,1028,1181696,0.013054928,0.00038203520000000004,-0.013049230416072533,0.1898193359375,-4.322888031601906,0.21174821280874312,2304,0.15,0.9440540671348572,0.0008387342095375061,724.77,32.77288478
578,1150,1028,1183744,0.013758103,0.0003818304,-0.016620084701571614,0.189208984375,-4.452056720852852,0.13954294682480395,2308,0.15,0.9624981880187988,-0.018571849912405014,723.45,32.77149294
579,1152,1028,1185792,0.015398102,0.0003816256,-0.014815026574069634,0.1885986328125,-4.368447557091713,0.16402633232064545,2312,0.15,0.9461200833320618,-0.012232165783643723,727.39,32.85874955
580,1154,1028,1187840,0.014771143,0.0003814208,-0.013493163278326392,0.2208251953125,-4.435699924826622,0.19247457152232528,2316,0.15,0.8616690039634705,-0.010860688984394073,728.03,32.9711711
581,1156,1028,1189888,0.013112825,0.00038121600000000003,-0.016218286531511694,0.1807861328125,-4.404001250863075,0.2288091597147286,2320,0.15,0.912966787815094,0.018740147352218628,730.09,33.22259752
582,1158,1028,1191936,0.01004694,0.0003810112,-0.014606376716983505,0.181884765625,-4.347703278064728,0.2694633244536817,2324,0.15,0.9389854073524475,0.007136985659599304,732.84,33.33704703
583,1160,1028,1193984,0.013001007,0.0003808064,-0.017881529609439895,0.173583984375,-4.365053296089172,0.16884001600556076,2328,0.15,0.9594085216522217,-0.012457020580768585,730.25,33.287393630000004
584,1162,1028,1196032,0.012598058,0.0003806016,-0.012688513670582324,0.1827392578125,-4.388188749551773,0.1829820058774203,2332,0.15,0.9427351951599121,-0.010955415666103363,734.84,33.45312261000001
585,1164,1028,1198080,0.012493914,0.00038039679999999997,-0.01565746107371524,0.2000732421875,-4.451192080974579,0.19797075889073312,2336,0.15,0.9136448502540588,0.012183114886283875,737.61,33.55331158
586,1166,1028,1200128,0.012970513,0.000380192,-0.014187395077897236,0.181884765625,-4.333888918161392,0.23604863043874502,2340,0.15,0.9373605847358704,0.04199669510126114,735.84,33.45624717
587,1168,1028,1202176,0.013450468,0.0003799872,-0.013771078229183331,0.198486328125,-4.339059099555016,0.14354816754348576,2344,0.15,0.9661989212036133,-0.012940138578414917,737.75,33.62121861
588,1170,1028,1204224,0.014140122,0.00037978240000000003,-0.01731685354025103,0.1961669921875,-4.463088348507881,0.1372556823771447,2348,0.15,0.9420249462127686,-0.02278243750333786,740.38,33.86425638
589,1172,1028,1206272,0.013186343,0.0003795776,-0.007286125699465629,0.1917724609375,-4.343670293688774,0.22009911527857184,2352,0.15,0.9393685460090637,0.005655299872159958,740.38,33.86425638
