time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/explained_variance,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/value_loss,train/clip_fraction
945,4135,8468480,8960,0.0071556726,1032.39,3.8339199999999994e-05,72.50947946,16536,0.9564207792282104,0.05060502886772156,-3.7700308859348297,-0.017551747980178334,0.15,0.3243172303773463,0.10595703125
945,4136,8470528,8963,0.0074603804,1027.0,3.828799999999999e-05,71.96199384999998,16540,0.9682285785675049,0.04049839824438095,-3.6410342901945114,-0.021360131388064474,0.15,0.2535118511877954,0.1055908203125
945,4137,8472576,8965,0.008062992,1029.82,3.8236799999999986e-05,72.46537624999998,16544,0.9380561709403992,0.17266392707824707,-3.552255257964134,-0.015413635788718238,0.15,0.44018346816301346,0.1043701171875
945,4138,8474624,8967,0.00740235,1029.1,3.818559999999999e-05,72.43411319999998,16548,0.9752323031425476,0.007648676633834839,-3.4411387518048286,-0.01737995009170845,0.15,0.21788820158690214,0.0943603515625
945,4139,8476672,8969,0.006142435,1029.24,3.813440000000001e-05,72.43692087999999,16552,0.9585812091827393,0.026526182889938354,-3.5881799161434174,-0.015397566079627723,0.15,0.30099681951105595,0.0687255859375
945,4140,8478720,8971,0.0066144583,1029.24,3.8083200000000015e-05,72.43692087999999,16556,0.9785264730453491,0.0034090057015419006,-3.5422534942626953,-0.020474229531828314,0.15,0.16450675437226892,0.1097412109375
945,4141,8480768,8974,0.006494229,1031.01,3.803200000000001e-05,72.48309594999999,16560,0.9508929252624512,0.04001300036907196,-3.5644648745656013,-0.02104125198093243,0.15,0.23155014729127288,0.0931396484375
945,4142,8482816,8976,0.0070429114,1022.17,3.798080000000001e-05,71.62084597999998,16564,0.9476500749588013,0.03865918144583702,-3.6548813730478287,-0.013663980003912002,0.15,0.39490917697548866,0.0927734375
945,4143,8484864,8978,0.008359243,1022.17,3.792960000000001e-05,71.62084597999998,16568,0.9576458930969238,0.01421966403722763,-3.5430037900805473,-0.018111275072442368,0.15,0.26869007432833314,0.11669921875
945,4144,8486912,8980,0.007115512,1022.47,3.7878400000000007e-05,71.53807038,16572,0.9636921286582947,0.024173393845558167,-3.5167190358042717,-0.019837478292174637,0.15,0.23051519878208637,0.0740966796875
945,4145,8488960,8982,0.0077006966,1023.87,3.782720000000001e-05,71.39145605,16576,0.9695783257484436,0.01003524661064148,-3.515272781252861,-0.018473842996172607,0.15,0.23434965452179313,0.0992431640625
945,4146,8491008,8985,0.005681875,1030.85,3.7776000000000006e-05,71.99852977999998,16580,0.9679697155952454,0.04067792743444443,-3.575660392642021,-0.017456749570555985,0.15,0.23396188858896494,0.0830078125
945,4147,8493056,8987,0.006928077,1022.84,3.77248e-05,71.29652971,16584,0.9847986102104187,0.00010371208190917969,-3.5690737515687943,-0.022235802083741874,0.15,0.16095266304910183,0.08544921875
945,4148,8495104,8989,0.009858049,1023.84,3.7673600000000005e-05,71.26294406,16588,0.9702671766281128,0.0583687350153923,-3.664758898317814,-0.018038341237115674,0.15,0.2659555608406663,0.1292724609375
945,4149,8497152,8991,0.0058287317,1028.57,3.76224e-05,71.47634624000001,16592,0.9837502837181091,-0.004908233880996704,-3.549348697066307,-0.020940643938956782,0.15,0.16739169880747795,0.0833740234375
944,4150,8499200,8993,0.0054732244,1023.52,3.75712e-05,70.70533869,16596,0.9820838570594788,0.01657882332801819,-3.5851844549179077,-0.02017172118939925,0.15,0.1799843341577798,0.0758056640625
944,4151,8501248,8996,0.0064271865,1018.18,3.752e-05,70.16290479,16600,0.9694271087646484,0.01740453392267227,-3.568483792245388,-0.01900882096379064,0.15,0.22050202917307615,0.0706787109375
944,4152,8503296,8998,0.006632795,1022.44,3.7468799999999996e-05,70.72172978,16604,0.9453034996986389,0.04121863842010498,-3.604392223060131,-0.01771686624852009,0.15,0.2962746974080801,0.100341796875
944,4153,8505344,9000,0.006531641,1022.44,3.74176e-05,70.72172978,16608,0.9164440035820007,0.12995582818984985,-3.4809109419584274,-0.011453008017269894,0.15,0.3980565848760307,0.0810546875
944,4154,8507392,9002,0.007633717,1023.53,3.7366399999999995e-05,70.70515253,16612,0.942812442779541,0.08449755609035492,-3.694593995809555,-0.013776548119494691,0.15,0.4332302175462246,0.105712890625
944,4155,8509440,9004,0.007966066,1019.92,3.731519999999999e-05,70.48594929,16616,0.9794710874557495,-0.013554442673921585,-3.635474778711796,-0.020192512281937525,0.15,0.15247298078611493,0.1075439453125
944,4156,8511488,9006,0.010141779,1019.82,3.7263999999999994e-05,70.52903303,16620,0.940289318561554,0.07614842057228088,-3.691540114581585,-0.011170628044055775,0.15,0.4456372270360589,0.1329345703125
944,4157,8513536,9009,0.006251637,1018.36,3.721279999999999e-05,70.28375999,16624,0.9617732167243958,0.03816129267215729,-3.557088613510132,-0.01647693214181345,0.15,0.27275739051401615,0.072509765625
944,4158,8515584,9011,0.0066908365,1010.59,3.7161599999999987e-05,69.66431594999999,16628,0.945458710193634,0.0810130387544632,-3.567981578409672,-0.016250352113274857,0.15,0.3505048817023635,0.084716796875
944,4159,8517632,9013,0.00574156,1019.95,3.711039999999999e-05,70.38276816,16632,0.9397586584091187,0.036931924521923065,-3.633671000599861,-0.015325996282626875,0.15,0.3848327207379043,0.0767822265625
944,4160,8519680,9015,0.0071354387,1014.57,3.7059199999999986e-05,69.87776574000002,16636,0.9743781089782715,0.02751028537750244,-3.622278518974781,-0.020474837627261877,0.15,0.2109348843805492,0.0946044921875
944,4161,8521728,9017,0.0072611365,1012.85,3.7008000000000016e-05,69.69777839000001,16640,0.952639102935791,0.004959262907505035,-3.4733360782265663,-0.018747285881545395,0.15,0.18117762031033635,0.073974609375
944,4162,8523776,9020,0.0073618693,1012.36,3.695680000000001e-05,69.60622642,16644,0.9706668257713318,0.003753572702407837,-3.711300939321518,-0.01722991489805281,0.15,0.16294726356863976,0.0941162109375
944,4163,8525824,9022,0.0056182165,1011.0,3.6905600000000015e-05,69.59967733,16648,0.9723913669586182,0.013523653149604797,-3.7608711197972298,-0.016044199845055118,0.15,0.230738187674433,0.078125
944,4164,8527872,9024,0.006493509,1011.49,3.685440000000001e-05,69.45067913999999,16652,0.9623406529426575,0.02778586372733116,-3.6805123686790466,-0.010535433437325992,0.15,0.3346118680201471,0.0791015625
944,4165,8529920,9026,0.005733896,1013.95,3.680320000000001e-05,69.55099311999999,16656,0.9835764765739441,-0.016548246145248413,-3.5997850373387337,-0.018353708132053725,0.15,0.1459526007529348,0.0948486328125
944,4166,8531968,9028,0.0049573844,1014.89,3.675200000000001e-05,69.51364545,16660,0.9856369495391846,0.012115135788917542,-3.693931184709072,-0.019689251406816766,0.15,0.14539902680553496,0.0677490234375
944,4167,8534016,9031,0.006007948,1015.61,3.6700800000000006e-05,69.48080915,16664,0.9801547527313232,-0.000682435929775238,-3.7480931133031845,-0.018965188966831192,0.15,0.18304542265832424,0.0682373046875
944,4168,8536064,9033,0.00820782,1015.61,3.66496e-05,69.48080915,16668,0.9738991260528564,0.020251989364624023,-3.55053324252367,-0.015597465448081493,0.15,0.21553437877446413,0.1104736328125
944,4169,8538112,9035,0.008254837,1022.11,3.6598400000000005e-05,69.95478905,16672,0.9614965319633484,0.0524614080786705,-3.7507635354995728,-0.014391749311471358,0.15,0.2425479800440371,0.1090087890625
944,4170,8540160,9037,0.007849304,1016.46,3.65472e-05,69.42827871,16676,0.9690361618995667,0.020729124546051025,-3.660996660590172,-0.01891099609201774,0.15,0.2513547600246966,0.1015625
944,4171,8542208,9039,0.0064786505,1021.9,3.6496000000000004e-05,69.71566959,16680,0.9703526496887207,-0.015390977263450623,-3.7520399689674377,-0.021069370995974168,0.15,0.18264844082295895,0.07861328125
944,4172,8544256,9042,0.008087812,1011.88,3.64448e-05,68.79455967000001,16684,0.9426652193069458,0.06513508409261703,-3.6290944889187813,-0.013547140726586804,0.15,0.3200724604539573,0.1043701171875
944,4173,8546304,9044,0.007032864,1019.54,3.6393599999999997e-05,69.3896249,16688,0.9292187094688416,0.12717369198799133,-3.779989317059517,-0.013498379004886374,0.15,0.4270974528044462,0.0841064453125
944,4174,8548352,9046,0.0053256974,1026.74,3.63424e-05,69.9714245,16692,0.9639183282852173,0.050186194479465485,-3.646062172949314,-0.020526273088762537,0.15,0.259528627153486,0.063720703125
944,4175,8550400,9048,0.006278376,1036.29,3.6291199999999996e-05,70.65335769,16696,0.9592078924179077,0.05507168918848038,-3.5960126742720604,-0.01660509084467776,0.15,0.2549329805187881,0.0750732421875
944,4176,8552448,9050,0.0058454275,1031.41,3.623999999999999e-05,70.20126395,16700,0.9716673493385315,0.017519794404506683,-3.741824597120285,-0.017780745722120628,0.15,0.2690062024630606,0.072509765625
944,4177,8554496,9053,0.0070427237,1039.36,3.6188799999999995e-05,70.85830867,16704,0.9655374884605408,0.05058801919221878,-3.704104445874691,-0.013288754067616537,0.15,0.31166377756744623,0.0870361328125
944,4178,8556544,9055,0.008073392,1043.05,3.613759999999999e-05,70.96715386999999,16708,0.9814447164535522,0.03138987720012665,-3.6202384009957314,-0.01645484907203354,0.15,0.21185055514797568,0.1171875
944,4179,8558592,9057,0.0064966828,1038.54,3.6086399999999994e-05,70.2402611,16712,0.9768701195716858,-0.01695394143462181,-3.765183098614216,-0.018358141707722098,0.15,0.22456073644571006,0.08056640625
944,4180,8560640,9059,0.00915884,1041.41,3.603519999999999e-05,70.52286691999998,16716,0.9638436436653137,0.006270445883274078,-3.4122740030288696,-0.01301588150090538,0.15,0.26435235561802983,0.1248779296875
944,4181,8562688,9062,0.006497273,1041.41,3.5983999999999986e-05,70.52286691999998,16720,0.9320307374000549,0.03265465795993805,-3.792442575097084,-0.01977796174469404,0.15,0.26772403018549085,0.0751953125
944,4182,8564736,9064,0.0116475355,1040.17,3.593279999999999e-05,70.55190304,16724,0.9258405566215515,0.1137201115489006,-3.6552689969539642,-0.006947608511836734,0.15,0.39802415017038584,0.1680908203125
944,4183,8566784,9066,0.0066634854,1042.83,3.588160000000001e-05,70.84112921,16728,0.9629390835762024,0.018045268952846527,-3.6064780950546265,-0.017800119894673117,0.15,0.24764861864969134,0.0823974609375
944,4184,8568832,9068,0.006681557,1042.95,3.5830400000000015e-05,70.94388837000001,16732,0.9346299171447754,0.11891946196556091,-3.6550882160663605,-0.013551608368288726,0.15,0.5576267642900348,0.0767822265625
944,4185,8570880,9070,0.007827625,1039.08,3.577920000000001e-05,70.62973299,16736,0.9443264007568359,0.10071810334920883,-3.5475122183561325,-0.013308994995895773,0.15,0.3794535603374243,0.1143798828125
944,4186,8572928,9073,0.0073021823,1041.79,3.572800000000001e-05,70.88086617,16740,0.979040265083313,-0.01781223714351654,-3.745998702943325,-0.018426938011543825,0.15,0.15584655827842653,0.103515625
944,4187,8574976,9075,0.009482329,1043.17,3.567680000000001e-05,70.85446621999999,16744,0.9358047246932983,0.14302700757980347,-3.566100664436817,-0.010043131405836903,0.15,0.615630735643208,0.1185302734375
944,4188,8577024,9077,0.007395994,1045.34,3.562560000000001e-05,70.84850702,16748,0.9842864274978638,-0.009403765201568604,-3.6228650733828545,-0.02260614902479574,0.15,0.15836472809314728,0.0802001953125
944,4189,8579072,9079,0.004667517,1045.34,3.557440000000001e-05,70.84850702,16752,0.9635401964187622,0.06264756619930267,-3.5174659714102745,-0.014917580469045788,0.15,0.26120526576414704,0.0616455078125
944,4190,8581120,9081,0.009539544,1045.34,3.5523200000000006e-05,70.84850702,16756,0.7926225066184998,0.2000339925289154,-3.4997378885746,-0.009918830066453665,0.15,0.5764484088867903,0.1273193359375
944,4191,8583168,9084,0.0076466957,1041.64,3.5472e-05,70.77613939,16760,0.8872048258781433,0.05851711332798004,-3.603913903236389,-0.012827871512854472,0.15,0.36458333395421505,0.1016845703125
944,4192,8585216,9086,0.007835967,1038.01,3.5420800000000005e-05,70.68795567,16764,0.930793821811676,0.06130683422088623,-3.6525008603930473,-0.01608570254757069,0.15,0.597776903770864,0.095458984375
944,4193,8587264,9088,0.0068662725,1041.86,3.53696e-05,70.98701929999999,16768,0.9713793396949768,0.04827209562063217,-3.614102728664875,-0.01610208343481645,0.15,0.27129679871723056,0.085693359375
944,4194,8589312,9090,0.006321079,1040.55,3.5318400000000004e-05,71.03958739000001,16772,0.9781816005706787,0.030093438923358917,-3.686586268246174,-0.016291793377604336,0.15,0.2113558193668723,0.068359375
944,4195,8591360,9092,0.0065858997,1040.55,3.52672e-05,71.03958739000001,16776,0.975719153881073,0.02203688770532608,-3.686819314956665,-0.016785037689260207,0.15,0.2202040064148605,0.0814208984375
944,4196,8593408,9094,0.00591228,1028.84,3.5215999999999996e-05,70.17219573999999,16780,0.9649338722229004,-0.0017710179090499878,-3.551773674786091,-0.01837955100927502,0.15,0.18208401929587126,0.0789794921875
944,4197,8595456,9097,0.010194216,1035.31,3.51648e-05,70.85643508999999,16784,0.9451891779899597,0.05817960947751999,-3.623519577085972,-0.015534403442870826,0.15,0.3355295895598829,0.1151123046875
944,4198,8597504,9099,0.006455854,1039.22,3.5113599999999995e-05,71.26407413,16788,0.9794600605964661,-0.006139881908893585,-3.568838983774185,-0.018116660314262845,0.15,0.1625147678423673,0.0897216796875
944,4199,8599552,9101,0.005812104,1032.13,3.506239999999999e-05,70.70397025999999,16792,0.9677263498306274,0.04972383752465248,-3.5690990686416626,-0.016932999627897516,0.15,0.2622301196679473,0.06787109375
944,4200,8601600,9103,0.007007215,1031.07,3.5011199999999994e-05,70.71592886,16796,0.9640430212020874,0.013488702476024628,-3.6447661370038986,-0.01152240062947385,0.15,0.22043410711921751,0.097412109375
944,4201,8603648,9105,0.0062932414,1033.35,3.495999999999999e-05,70.93889964,16800,0.9517692923545837,0.07953105866909027,-3.5997240990400314,-0.01646275687380694,0.15,0.3362830961123109,0.07373046875
944,4202,8605696,9107,0.006890226,1040.55,3.4908799999999993e-05,71.72306012,16804,0.9713873267173767,0.03562067449092865,-3.6687217876315117,-0.01702950413164217,0.15,0.25959233520552516,0.09228515625
944,4203,8607744,9110,0.0063886084,1035.88,3.485759999999999e-05,71.25059513,16808,0.9764734506607056,0.032670557498931885,-3.718266673386097,-0.01700349390739575,0.15,0.22124912776052952,0.075927734375
944,4204,8609792,9112,0.007078243,1032.08,3.4806399999999986e-05,70.96839080999999,16812,0.9842601418495178,-0.0004297122359275818,-3.629786193370819,-0.018124131907825358,0.15,0.16023455536924303,0.0921630859375
944,4205,8611840,9114,0.0069208564,1033.97,3.4755200000000016e-05,70.96257866,16816,0.9606095552444458,0.028666585683822632,-3.523848459124565,-0.01765709152095951,0.15,0.25780657352879643,0.0970458984375
944,4206,8613888,9116,0.0062750992,1041.51,3.470400000000001e-05,71.53027266,16820,0.9727662801742554,-0.019064728170633316,-3.4887263029813766,-0.017522725582239218,0.15,0.15047926409170032,0.0677490234375
944,4207,8615936,9118,0.005830571,1041.51,3.4652800000000015e-05,71.53027266,16824,0.9804452657699585,-0.006354391574859619,-3.6085633412003517,-0.01848701265407726,0.15,0.16062619863077998,0.0621337890625
944,4208,8617984,9121,0.0070991265,1053.26,3.460160000000001e-05,72.25987932999999,16828,0.9674926996231079,0.009468436241149902,-3.721598796546459,-0.01820515829604119,0.15,0.2176201306283474,0.09326171875
944,4209,8620032,9123,0.006198803,1047.03,3.455040000000001e-05,71.64580641999999,16832,0.9853871464729309,-0.018504969775676727,-3.747086353600025,-0.01717207336332649,0.15,0.15161944087594748,0.087646484375
944,4210,8622080,9125,0.006047224,1053.97,3.449920000000001e-05,72.03328164,16836,0.9857417345046997,-0.009417027235031128,-3.6335650086402893,-0.01998581810039468,0.15,0.17736842343583703,0.0728759765625
944,4211,8624128,9127,0.007604769,1050.04,3.4448000000000006e-05,71.61549931999998,16840,0.9745683670043945,0.021572686731815338,-3.6185531467199326,-0.020671509351814166,0.15,0.2637256463058293,0.100830078125
944,4212,8626176,9130,0.0069805263,1049.43,3.439680000000001e-05,71.87530249000001,16844,0.9601653218269348,0.058289915323257446,-3.597093068063259,-0.015569844166748226,0.15,0.3227585116401315,0.0799560546875
944,4213,8628224,9132,0.008462716,1055.0,3.4345600000000005e-05,72.29967409000001,16848,0.9343525171279907,0.21789780259132385,-3.565618984401226,-0.0093008334224578,0.15,0.571949003264308,0.1016845703125
944,4214,8630272,9134,0.0057436824,1059.88,3.42944e-05,72.80168908,16852,0.9528524875640869,0.0916232168674469,-3.5719838961958885,-0.01158683565154206,0.15,0.3585433098487556,0.097412109375
944,4215,8632320,9136,0.0076585393,1055.79,3.4243200000000004e-05,72.54429145,16856,0.9510162472724915,0.09732216596603394,-3.404376745223999,-0.014857172849588096,0.15,0.30318222008645535,0.098388671875
944,4216,8634368,9138,0.0056270324,1046.11,3.4192e-05,71.91563186,16860,0.9462732672691345,0.06697949022054672,-3.4372749626636505,-0.017095338640501723,0.15,0.26334114698693156,0.0557861328125
944,4217,8636416,9140,0.008088736,1045.21,3.41408e-05,71.91357704,16864,0.8666695356369019,0.13618595898151398,-3.5099729001522064,-0.011836406192742288,0.15,0.5177654586732388,0.1114501953125
944,4218,8638464,9143,0.005399632,1040.54,3.40896e-05,71.73353105,16868,0.9278005361557007,0.1743316948413849,-3.360975004732609,-0.011316377727780491,0.15,0.4451207937672734,0.0673828125
944,4219,8640512,9145,0.004744648,1041.65,3.4038399999999996e-05,71.92466445000001,16872,0.9423731565475464,0.039581578224897385,-3.595233790576458,-0.014205903993570246,0.15,0.28974727913737297,0.0888671875
944,4220,8642560,9147,0.006767222,1043.03,3.39872e-05,71.93799659,16876,0.9726734161376953,0.060279421508312225,-3.5110783874988556,-0.014882655639667064,0.15,0.2547796186991036,0.10205078125
